site,taxon,class,n
sc15,MADR,<4cm,0
sc15,MADR,>4cm,0
sc15,MALI,<4cm,0
sc15,MALI,>4cm,0
sc15,MCAV,<4cm,5
sc15,MCAV,>4cm,1
sc15,MDEC,<4cm,0
sc15,MDEC,>4cm,0
sc15,MFER,<4cm,0
sc15,MFER,>4cm,0
sc15,MMEA,<4cm,0
sc15,MMEA,>4cm,1
sc15,OFRA,<4cm,0
sc15,OFRA,>4cm,0
sc15,OROB,<4cm,0
sc15,OROB,>4cm,0
sc15,PAST,<4cm,0
sc15,PAST,>4cm,0
sc15,PCLI,<4cm,0
sc15,PCLI,>4cm,0
sc15,PORI,<4cm,0
sc15,PORI,>4cm,0
sc15,PPOR,<4cm,0
sc15,PPOR,>4cm,0
sc15,PSTR,<4cm,0
sc15,PSTR,>4cm,0
sc15,SBOU,<4cm,0
sc15,SBOU,>4cm,0
sc15,SIDE,<4cm,0
sc15,SIDE,>4cm,0
sc15,SINT,<4cm,3
sc15,SINT,>4cm,14
sc15,SRAD,<4cm,2
sc15,SRAD,>4cm,1
sc15,SSID,<4cm,6
sc15,SSID,>4cm,3
sc16,AAGA,<4cm,0
sc16,AAGA,>4cm,2
sc16,AFRA,<4cm,0
sc16,AFRA,>4cm,0
sc16,AGAR,<4cm,0
sc16,AGAR,>4cm,0
sc16,ALAM,<4cm,0
sc16,ALAM,>4cm,0
sc16,CNAT,<4cm,0
sc16,CNAT,>4cm,0
sc16,DLAB,<4cm,0
sc16,DLAB,>4cm,0
sc16,DSTO,<4cm,2
sc16,DSTO,>4cm,5
sc16,EFAS,<4cm,0
sc16,EFAS,>4cm,0
sc16,MADR,<4cm,0
sc16,MADR,>4cm,0
sc16,MALI,<4cm,0
sc16,MALI,>4cm,0
sc16,MCAV,<4cm,8
sc16,MCAV,>4cm,2
sc16,MDEC,<4cm,0
sc16,MDEC,>4cm,0
sc16,MFER,<4cm,0
sc16,MFER,>4cm,0
sc16,MMEA,<4cm,0
sc16,MMEA,>4cm,0
sc16,OFRA,<4cm,0
sc16,OFRA,>4cm,0
sc16,OROB,<4cm,0
sc16,OROB,>4cm,0
sc16,PAST,<4cm,0
sc16,PAST,>4cm,0
sc16,PCLI,<4cm,0
sc16,PCLI,>4cm,0
sc16,PORI,<4cm,0
sc16,PORI,>4cm,0
sc16,PPOR,<4cm,0
sc16,PPOR,>4cm,1
sc16,PSTR,<4cm,0
sc16,PSTR,>4cm,0
sc16,SBOU,<4cm,0
sc16,SBOU,>4cm,0
sc16,SIDE,<4cm,0
sc16,SIDE,>4cm,0
sc16,SINT,<4cm,3
sc16,SINT,>4cm,10
sc16,SRAD,<4cm,0
sc16,SRAD,>4cm,0
sc16,SSID,<4cm,12
sc16,SSID,>4cm,5
sc17,AAGA,<4cm,0
sc17,AAGA,>4cm,0
sc17,AFRA,<4cm,0
sc17,AFRA,>4cm,0
sc17,AGAR,<4cm,0
sc17,AGAR,>4cm,0
sc17,ALAM,<4cm,0
sc17,ALAM,>4cm,0
sc17,CNAT,<4cm,0
sc17,CNAT,>4cm,0
sc17,DLAB,<4cm,0
sc17,DLAB,>4cm,0
sc17,DSTO,<4cm,0
sc17,DSTO,>4cm,0
sc17,EFAS,<4cm,0
sc17,EFAS,>4cm,0
sc17,MADR,<4cm,0
sc17,MADR,>4cm,0
sc17,MALI,<4cm,0
sc17,MALI,>4cm,0
sc17,MCAV,<4cm,0
sc17,MCAV,>4cm,0
sc17,MDEC,<4cm,0
sc17,MDEC,>4cm,0
sc17,MFER,<4cm,0
sc17,MFER,>4cm,0
sc17,MMEA,<4cm,0
sc17,MMEA,>4cm,0
sc17,OFRA,<4cm,0
sc17,OFRA,>4cm,0
sc17,OROB,<4cm,0
sc17,OROB,>4cm,0
sc17,PAST,<4cm,0
sc17,PAST,>4cm,0
sc17,PCLI,<4cm,0
sc17,PCLI,>4cm,0
sc17,PORI,<4cm,0
sc17,PORI,>4cm,0
sc17,PPOR,<4cm,0
sc17,PPOR,>4cm,0
sc17,PSTR,<4cm,0
sc17,PSTR,>4cm,0
sc17,SBOU,<4cm,0
sc17,SBOU,>4cm,0
sc17,SIDE,<4cm,0
sc17,SIDE,>4cm,0
sc17,SINT,<4cm,0
sc17,SINT,>4cm,2
sc17,SRAD,<4cm,0
sc17,SRAD,>4cm,0
sc17,SSID,<4cm,0
sc17,SSID,>4cm,0
sd1,AAGA,<4cm,0
sd1,AAGA,>4cm,0
sd1,AFRA,<4cm,0
sd1,AFRA,>4cm,0
sd1,AGAR,<4cm,0
sd1,AGAR,>4cm,0
sd1,ALAM,<4cm,0
sd1,ALAM,>4cm,0
sd1,CNAT,<4cm,0
sd1,CNAT,>4cm,0
sd1,DLAB,<4cm,0
sd1,DLAB,>4cm,0
sd1,DSTO,<4cm,0
sd1,DSTO,>4cm,0
sd1,EFAS,<4cm,0
sd1,EFAS,>4cm,0
sd1,MADR,<4cm,0
sd1,MADR,>4cm,0
sd1,MALI,<4cm,0
sd1,MALI,>4cm,0
sd1,MCAV,<4cm,0
sd1,MCAV,>4cm,0
sd1,MDEC,<4cm,0
sd1,MDEC,>4cm,0
sd1,MFER,<4cm,0
sd1,MFER,>4cm,0
sd1,MMEA,<4cm,0
sd1,MMEA,>4cm,0
sd1,OFRA,<4cm,0
sd1,OFRA,>4cm,0
sd1,OROB,<4cm,0
sd1,OROB,>4cm,0
sd1,PAST,<4cm,0
sd1,PAST,>4cm,0
sd1,PCLI,<4cm,0
sd1,PCLI,>4cm,0
sd1,PORI,<4cm,0
sd1,PORI,>4cm,0
sd1,PPOR,<4cm,0
sd1,PPOR,>4cm,0
sd1,PSTR,<4cm,0
sd1,PSTR,>4cm,0
sd1,SBOU,<4cm,2
sd1,SBOU,>4cm,1
sd1,SIDE,<4cm,0
sd1,SIDE,>4cm,0
sd1,SINT,<4cm,1
sd1,SINT,>4cm,0
sd1,SRAD,<4cm,1
sd1,SRAD,>4cm,1
sd1,SSID,<4cm,2
sd1,SSID,>4cm,1
se1,AAGA,<4cm,0
se1,AAGA,>4cm,0
se1,AFRA,<4cm,0
se1,AFRA,>4cm,0
se1,AGAR,<4cm,0
se1,AGAR,>4cm,0
se1,ALAM,<4cm,0
se1,ALAM,>4cm,0
se1,CNAT,<4cm,0
se1,CNAT,>4cm,0
se1,DLAB,<4cm,0
se1,DLAB,>4cm,0
se1,DSTO,<4cm,0
se1,DSTO,>4cm,0
se1,EFAS,<4cm,0
se1,EFAS,>4cm,0
se1,MADR,<4cm,0
se1,MADR,>4cm,0
se1,MALI,<4cm,0
se1,MALI,>4cm,0
se1,MCAV,<4cm,9
se1,MCAV,>4cm,3
se1,MDEC,<4cm,0
se1,MDEC,>4cm,0
se1,MFER,<4cm,0
se1,MFER,>4cm,0
se1,MMEA,<4cm,0
se1,MMEA,>4cm,0
se1,OFRA,<4cm,0
se1,OFRA,>4cm,0
se1,OROB,<4cm,0
se1,OROB,>4cm,0
se1,PAST,<4cm,0
se1,PAST,>4cm,0
se1,PCLI,<4cm,0
se1,PCLI,>4cm,0
se1,PORI,<4cm,0
se1,PORI,>4cm,0
se1,PPOR,<4cm,0
se1,PPOR,>4cm,0
se1,PSTR,<4cm,1
se1,PSTR,>4cm,0
se1,SBOU,<4cm,0
se1,SBOU,>4cm,0
se1,SIDE,<4cm,0
se1,SIDE,>4cm,0
se1,SINT,<4cm,3
se1,SINT,>4cm,6
se1,SRAD,<4cm,16
se1,SRAD,>4cm,2
se1,SSID,<4cm,19
se1,SSID,>4cm,17
se2,AAGA,<4cm,0
se2,AAGA,>4cm,1
se2,AFRA,<4cm,0
se2,AFRA,>4cm,0
se2,AGAR,<4cm,0
se2,AGAR,>4cm,0
se2,ALAM,<4cm,0
se2,ALAM,>4cm,0
se2,CNAT,<4cm,0
se2,CNAT,>4cm,0
se2,DLAB,<4cm,0
se2,DLAB,>4cm,0
se2,DSTO,<4cm,0
se2,DSTO,>4cm,0
se2,EFAS,<4cm,0
se2,EFAS,>4cm,0
se2,MADR,<4cm,0
se2,MADR,>4cm,0
se2,MALI,<4cm,0
se2,MALI,>4cm,0
se2,MCAV,<4cm,0
se2,MCAV,>4cm,0
se2,MDEC,<4cm,0
se2,MDEC,>4cm,1
se2,MFER,<4cm,0
se2,MFER,>4cm,0
se2,MMEA,<4cm,0
se2,MMEA,>4cm,0
se2,OFRA,<4cm,0
se2,OFRA,>4cm,0
se2,OROB,<4cm,0
se2,OROB,>4cm,0
se2,PAST,<4cm,0
se2,PAST,>4cm,0
se2,PCLI,<4cm,0
se2,PCLI,>4cm,0
se2,PORI,<4cm,0
se2,PORI,>4cm,0
se2,PPOR,<4cm,0
se2,PPOR,>4cm,0
se2,PSTR,<4cm,0
se2,PSTR,>4cm,0
se2,SBOU,<4cm,0
se2,SBOU,>4cm,0
se2,SIDE,<4cm,0
se2,SIDE,>4cm,0
se2,SINT,<4cm,0
se2,SINT,>4cm,3
se2,SRAD,<4cm,0
se2,SRAD,>4cm,0
se2,SSID,<4cm,3
se2,SSID,>4cm,5
se3,AAGA,<4cm,0
se3,AAGA,>4cm,0
se3,AFRA,<4cm,0
se3,AFRA,>4cm,0
se3,AGAR,<4cm,0
se3,AGAR,>4cm,0
se3,ALAM,<4cm,0
se3,ALAM,>4cm,0
se3,CNAT,<4cm,0
se3,CNAT,>4cm,0
se3,DLAB,<4cm,0
se3,DLAB,>4cm,0
se3,DSTO,<4cm,0
se3,DSTO,>4cm,0
se3,EFAS,<4cm,0
se3,EFAS,>4cm,0
se3,MADR,<4cm,0
se3,MADR,>4cm,0
se3,MALI,<4cm,0
se3,MALI,>4cm,1
se3,MCAV,<4cm,2
se3,MCAV,>4cm,2
se3,MDEC,<4cm,0
se3,MDEC,>4cm,0
se3,MFER,<4cm,0
se3,MFER,>4cm,0
se3,MMEA,<4cm,0
se3,MMEA,>4cm,0
se3,OFRA,<4cm,0
se3,OFRA,>4cm,0
se3,OROB,<4cm,0
se3,OROB,>4cm,0
se3,PAST,<4cm,0
se3,PAST,>4cm,0
se3,PCLI,<4cm,0
se3,PCLI,>4cm,0
se3,PORI,<4cm,0
se3,PORI,>4cm,0
se3,PPOR,<4cm,0
se3,PPOR,>4cm,0
se3,PSTR,<4cm,0
se3,PSTR,>4cm,0
se3,SBOU,<4cm,0
se3,SBOU,>4cm,0
se3,SIDE,<4cm,0
se3,SIDE,>4cm,0
se3,SINT,<4cm,2
se3,SINT,>4cm,4
se3,SRAD,<4cm,0
se3,SRAD,>4cm,0
se3,SSID,<4cm,10
se3,SSID,>4cm,5
se4,AAGA,<4cm,0
se4,AAGA,>4cm,0
se4,AFRA,<4cm,0
se4,AFRA,>4cm,0
se4,AGAR,<4cm,0
se4,AGAR,>4cm,0
se4,ALAM,<4cm,0
se4,ALAM,>4cm,0
se4,CNAT,<4cm,0
se4,CNAT,>4cm,0
se4,DLAB,<4cm,0
se4,DLAB,>4cm,0
se4,DSTO,<4cm,0
se4,DSTO,>4cm,0
se4,EFAS,<4cm,0
se4,EFAS,>4cm,1
se4,MADR,<4cm,0
se4,MADR,>4cm,0
se4,MALI,<4cm,0
se4,MALI,>4cm,0
se4,MCAV,<4cm,3
se4,MCAV,>4cm,1
se4,MDEC,<4cm,0
se4,MDEC,>4cm,0
se4,MFER,<4cm,0
se4,MFER,>4cm,0
se4,MMEA,<4cm,0
se4,MMEA,>4cm,1
se4,OFRA,<4cm,0
se4,OFRA,>4cm,0
se4,OROB,<4cm,0
se4,OROB,>4cm,0
se4,PAST,<4cm,0
se4,PAST,>4cm,1
se4,PCLI,<4cm,0
se4,PCLI,>4cm,0
se4,PORI,<4cm,0
se4,PORI,>4cm,0
se4,PPOR,<4cm,0
se4,PPOR,>4cm,0
se4,PSTR,<4cm,0
se4,PSTR,>4cm,0
se4,SBOU,<4cm,0
se4,SBOU,>4cm,0
se4,SIDE,<4cm,0
se4,SIDE,>4cm,0
se4,SINT,<4cm,2
se4,SINT,>4cm,2
se4,SRAD,<4cm,4
se4,SRAD,>4cm,0
se4,SSID,<4cm,8
se4,SSID,>4cm,6
se5,AAGA,<4cm,0
se5,AAGA,>4cm,1
se5,AFRA,<4cm,0
se5,AFRA,>4cm,0
se5,AGAR,<4cm,0
se5,AGAR,>4cm,0
se5,ALAM,<4cm,0
se5,ALAM,>4cm,1
se5,CNAT,<4cm,0
se5,CNAT,>4cm,0
se5,DLAB,<4cm,0
se5,DLAB,>4cm,0
se5,DSTO,<4cm,0
se5,DSTO,>4cm,0
se5,EFAS,<4cm,0
se5,EFAS,>4cm,1
se5,MADR,<4cm,0
se5,MADR,>4cm,0
se5,MALI,<4cm,0
se5,MALI,>4cm,2
se5,MCAV,<4cm,5
se5,MCAV,>4cm,12
se5,MDEC,<4cm,1
se5,MDEC,>4cm,3
se5,MFER,<4cm,0
se5,MFER,>4cm,0
se5,MMEA,<4cm,1
se5,MMEA,>4cm,0
se5,OFRA,<4cm,0
se5,OFRA,>4cm,0
se5,OROB,<4cm,0
se5,OROB,>4cm,0
se5,PAST,<4cm,0
se5,PAST,>4cm,2
se5,PCLI,<4cm,0
se5,PCLI,>4cm,0
se5,PORI,<4cm,0
se5,PORI,>4cm,0
se5,PPOR,<4cm,0
se5,PPOR,>4cm,0
se5,PSTR,<4cm,0
se5,PSTR,>4cm,1
se5,SBOU,<4cm,0
se5,SBOU,>4cm,0
se5,SIDE,<4cm,0
se5,SIDE,>4cm,0
se5,SINT,<4cm,4
se5,SINT,>4cm,7
se5,SRAD,<4cm,0
se5,SRAD,>4cm,0
se5,SSID,<4cm,9
se5,SSID,>4cm,20
se6,AAGA,<4cm,0
se6,AAGA,>4cm,1
se6,AFRA,<4cm,0
se6,AFRA,>4cm,0
se6,AGAR,<4cm,0
se6,AGAR,>4cm,0
se6,ALAM,<4cm,0
se6,ALAM,>4cm,2
se6,CNAT,<4cm,0
se6,CNAT,>4cm,0
se6,DLAB,<4cm,0
se6,DLAB,>4cm,0
se6,DSTO,<4cm,0
se6,DSTO,>4cm,0
se6,EFAS,<4cm,0
se6,EFAS,>4cm,1
se6,MADR,<4cm,0
se6,MADR,>4cm,0
se6,MALI,<4cm,0
se6,MALI,>4cm,1
se6,MCAV,<4cm,3
se6,MCAV,>4cm,2
se6,MDEC,<4cm,0
se6,MDEC,>4cm,1
se6,MFER,<4cm,0
se6,MFER,>4cm,0
se6,MMEA,<4cm,0
se6,MMEA,>4cm,0
se6,OFRA,<4cm,0
se6,OFRA,>4cm,0
se6,OROB,<4cm,0
se6,OROB,>4cm,0
se6,PAST,<4cm,0
se6,PAST,>4cm,1
se6,PCLI,<4cm,0
se6,PCLI,>4cm,0
se6,PORI,<4cm,0
se6,PORI,>4cm,0
se6,PPOR,<4cm,0
se6,PPOR,>4cm,0
se6,PSTR,<4cm,0
se6,PSTR,>4cm,0
se6,SBOU,<4cm,1
se6,SBOU,>4cm,0
se6,SIDE,<4cm,0
se6,SIDE,>4cm,0
se6,SINT,<4cm,4
se6,SINT,>4cm,9
se6,SRAD,<4cm,0
se6,SRAD,>4cm,0
se6,SSID,<4cm,7
se6,SSID,>4cm,6
se7,AAGA,<4cm,0
se7,AAGA,>4cm,0
se7,AFRA,<4cm,0
se7,AFRA,>4cm,0
se7,AGAR,<4cm,0
se7,AGAR,>4cm,0
se7,ALAM,<4cm,0
se7,ALAM,>4cm,0
se7,CNAT,<4cm,0
se7,CNAT,>4cm,0
se7,DLAB,<4cm,0
se7,DLAB,>4cm,0
se7,DSTO,<4cm,1
se7,DSTO,>4cm,0
se7,EFAS,<4cm,0
se7,EFAS,>4cm,0
se7,MADR,<4cm,0
se7,MADR,>4cm,0
se7,MALI,<4cm,0
se7,MALI,>4cm,0
se7,MCAV,<4cm,3
se7,MCAV,>4cm,0
se7,MDEC,<4cm,0
se7,MDEC,>4cm,0
se7,MFER,<4cm,0
se7,MFER,>4cm,0
se7,MMEA,<4cm,0
se7,MMEA,>4cm,0
se7,OFRA,<4cm,0
se7,OFRA,>4cm,0
se7,OROB,<4cm,0
se7,OROB,>4cm,0
se7,PAST,<4cm,0
se7,PAST,>4cm,0
se7,PCLI,<4cm,0
se7,PCLI,>4cm,0
se7,PORI,<4cm,0
se7,PORI,>4cm,0
se7,PPOR,<4cm,0
se7,PPOR,>4cm,0
se7,PSTR,<4cm,0
se7,PSTR,>4cm,1
se7,SBOU,<4cm,0
se7,SBOU,>4cm,0
se7,SIDE,<4cm,0
se7,SIDE,>4cm,0
se7,SINT,<4cm,0
se7,SINT,>4cm,4
se7,SRAD,<4cm,0
se7,SRAD,>4cm,0
se7,SSID,<4cm,5
se7,SSID,>4cm,2
sf1,AAGA,<4cm,0
sf1,AAGA,>4cm,1
sf1,AFRA,<4cm,0
sf1,AFRA,>4cm,0
sf1,AGAR,<4cm,0
sf1,AGAR,>4cm,0
sf1,ALAM,<4cm,0
sf1,ALAM,>4cm,0
sf1,CNAT,<4cm,0
sf1,CNAT,>4cm,0
sf1,DLAB,<4cm,0
sf1,DLAB,>4cm,0
sf1,DSTO,<4cm,1
sf1,DSTO,>4cm,1
sf1,EFAS,<4cm,0
sf1,EFAS,>4cm,0
sf1,MADR,<4cm,0
sf1,MADR,>4cm,0
sf1,MALI,<4cm,0
sf1,MALI,>4cm,0
sf1,MCAV,<4cm,3
sf1,MCAV,>4cm,7
sf1,MDEC,<4cm,0
sf1,MDEC,>4cm,1
sf1,MFER,<4cm,0
sf1,MFER,>4cm,0
sf1,MMEA,<4cm,0
sf1,MMEA,>4cm,0
sf1,OFRA,<4cm,0
sf1,OFRA,>4cm,1
sf1,OROB,<4cm,0
sf1,OROB,>4cm,0
sf1,PAST,<4cm,1
sf1,PAST,>4cm,4
sf1,PCLI,<4cm,0
sf1,PCLI,>4cm,0
sf1,PORI,<4cm,0
sf1,PORI,>4cm,0
sf1,PPOR,<4cm,0
sf1,PPOR,>4cm,0
sf1,PSTR,<4cm,0
sf1,PSTR,>4cm,2
sf1,SBOU,<4cm,0
sf1,SBOU,>4cm,0
sf1,SIDE,<4cm,0
sf1,SIDE,>4cm,0
sf1,SINT,<4cm,5
sf1,SINT,>4cm,10
sf1,SRAD,<4cm,3
sf1,SRAD,>4cm,1
sf1,SSID,<4cm,27
sf1,SSID,>4cm,18
sf2,AAGA,<4cm,0
sf2,AAGA,>4cm,3
sf2,AFRA,<4cm,0
sf2,AFRA,>4cm,0
sf2,AGAR,<4cm,0
sf2,AGAR,>4cm,0
sf2,ALAM,<4cm,0
sf2,ALAM,>4cm,3
sf2,CNAT,<4cm,0
sf2,CNAT,>4cm,0
sf2,DLAB,<4cm,0
sf2,DLAB,>4cm,0
sf2,DSTO,<4cm,0
sf2,DSTO,>4cm,0
sf2,EFAS,<4cm,0
sf2,EFAS,>4cm,0
sf2,MADR,<4cm,0
sf2,MADR,>4cm,0
sf2,MALI,<4cm,0
sf2,MALI,>4cm,0
sf2,MCAV,<4cm,3
sf2,MCAV,>4cm,1
sf2,MDEC,<4cm,0
sf2,MDEC,>4cm,0
sf2,MFER,<4cm,0
sf2,MFER,>4cm,0
sf2,MMEA,<4cm,0
sf2,MMEA,>4cm,0
sf2,OFRA,<4cm,0
sf2,OFRA,>4cm,0
sf2,OROB,<4cm,0
sf2,OROB,>4cm,0
sf2,PAST,<4cm,1
sf2,PAST,>4cm,5
sf2,PCLI,<4cm,0
sf2,PCLI,>4cm,0
sf2,PORI,<4cm,0
sf2,PORI,>4cm,0
sf2,PPOR,<4cm,1
sf2,PPOR,>4cm,2
sf2,PSTR,<4cm,0
sf2,PSTR,>4cm,0
sf2,SBOU,<4cm,0
sf2,SBOU,>4cm,0
sf2,SIDE,<4cm,0
sf2,SIDE,>4cm,0
sf2,SINT,<4cm,2
sf2,SINT,>4cm,4
sf2,SRAD,<4cm,0
sf2,SRAD,>4cm,0
sf2,SSID,<4cm,3
sf2,SSID,>4cm,11
sf3,AAGA,<4cm,0
sf3,AAGA,>4cm,0
sf3,AFRA,<4cm,0
sf3,AFRA,>4cm,0
sf3,AGAR,<4cm,0
sf3,AGAR,>4cm,0
sf3,ALAM,<4cm,0
sf3,ALAM,>4cm,0
sf3,CNAT,<4cm,0
sf3,CNAT,>4cm,0
sf3,DLAB,<4cm,0
sf3,DLAB,>4cm,0
sf3,DSTO,<4cm,0
sf3,DSTO,>4cm,2
sf3,EFAS,<4cm,0
sf3,EFAS,>4cm,0
sf3,MADR,<4cm,0
sf3,MADR,>4cm,0
sf3,MALI,<4cm,0
sf3,MALI,>4cm,0
sf3,MCAV,<4cm,7
sf3,MCAV,>4cm,3
sf3,MDEC,<4cm,0
sf3,MDEC,>4cm,0
sf3,MFER,<4cm,0
sf3,MFER,>4cm,0
sf3,MMEA,<4cm,0
sf3,MMEA,>4cm,0
sf3,OFRA,<4cm,0
sf3,OFRA,>4cm,0
sf3,OROB,<4cm,0
sf3,OROB,>4cm,0
sf3,PAST,<4cm,0
sf3,PAST,>4cm,4
sf3,PCLI,<4cm,0
sf3,PCLI,>4cm,0
sf3,PORI,<4cm,0
sf3,PORI,>4cm,0
sf3,PPOR,<4cm,0
sf3,PPOR,>4cm,0
sf3,PSTR,<4cm,0
sf3,PSTR,>4cm,0
sf3,SBOU,<4cm,0
sf3,SBOU,>4cm,1
sf3,SIDE,<4cm,0
sf3,SIDE,>4cm,0
sf3,SINT,<4cm,1
sf3,SINT,>4cm,7
sf3,SRAD,<4cm,1
sf3,SRAD,>4cm,0
sf3,SSID,<4cm,3
sf3,SSID,>4cm,5
sf4,AAGA,<4cm,0
sf4,AAGA,>4cm,0
sf4,AFRA,<4cm,0
sf4,AFRA,>4cm,0
sf4,AGAR,<4cm,0
sf4,AGAR,>4cm,0
sf4,ALAM,<4cm,0
sf4,ALAM,>4cm,0
sf4,CNAT,<4cm,0
sf4,CNAT,>4cm,0
sf4,DLAB,<4cm,0
sf4,DLAB,>4cm,0
sf4,DSTO,<4cm,0
sf4,DSTO,>4cm,0
sf4,EFAS,<4cm,0
sf4,EFAS,>4cm,0
sf4,MADR,<4cm,0
sf4,MADR,>4cm,0
sf4,MALI,<4cm,0
sf4,MALI,>4cm,0
sf4,MCAV,<4cm,0
sf4,MCAV,>4cm,1
sf4,MDEC,<4cm,0
sf4,MDEC,>4cm,0
sf4,MFER,<4cm,0
sf4,MFER,>4cm,0
sf4,MMEA,<4cm,0
sf4,MMEA,>4cm,0
sf4,OFRA,<4cm,0
sf4,OFRA,>4cm,0
sf4,OROB,<4cm,0
sf4,OROB,>4cm,0
sf4,PAST,<4cm,0
sf4,PAST,>4cm,2
sf4,PCLI,<4cm,0
sf4,PCLI,>4cm,0
sf4,PORI,<4cm,0
sf4,PORI,>4cm,0
sf4,PPOR,<4cm,0
sf4,PPOR,>4cm,0
sf4,PSTR,<4cm,0
sf4,PSTR,>4cm,0
sf4,SBOU,<4cm,0
sf4,SBOU,>4cm,0
sf4,SIDE,<4cm,0
sf4,SIDE,>4cm,1
sf4,SINT,<4cm,1
sf4,SINT,>4cm,6
sf4,SRAD,<4cm,1
sf4,SRAD,>4cm,1
sf4,SSID,<4cm,16
sf4,SSID,>4cm,2
sg1,AAGA,<4cm,1
sg1,AAGA,>4cm,2
sg1,AFRA,<4cm,0
sg1,AFRA,>4cm,0
sg1,AGAR,<4cm,0
sg1,AGAR,>4cm,0
sg1,ALAM,<4cm,0
sg1,ALAM,>4cm,0
sg1,CNAT,<4cm,0
sg1,CNAT,>4cm,0
sg1,DLAB,<4cm,0
sg1,DLAB,>4cm,0
sg1,DSTO,<4cm,0
sg1,DSTO,>4cm,0
sg1,EFAS,<4cm,0
sg1,EFAS,>4cm,1
sg1,MADR,<4cm,0
sg1,MADR,>4cm,0
sg1,MALI,<4cm,0
sg1,MALI,>4cm,0
sg1,MCAV,<4cm,2
sg1,MCAV,>4cm,2
sg1,MDEC,<4cm,0
sg1,MDEC,>4cm,1
sg1,MFER,<4cm,0
sg1,MFER,>4cm,0
sg1,MMEA,<4cm,0
sg1,MMEA,>4cm,2
sg1,OFRA,<4cm,0
sg1,OFRA,>4cm,0
sg1,OROB,<4cm,0
sg1,OROB,>4cm,1
sg1,PAST,<4cm,0
sg1,PAST,>4cm,6
sg1,PCLI,<4cm,0
sg1,PCLI,>4cm,0
sg1,PORI,<4cm,0
sg1,PORI,>4cm,0
sg1,PPOR,<4cm,0
sg1,PPOR,>4cm,1
sg1,PSTR,<4cm,0
sg1,PSTR,>4cm,0
sg1,SBOU,<4cm,0
sg1,SBOU,>4cm,0
sg1,SIDE,<4cm,0
sg1,SIDE,>4cm,0
sg1,SINT,<4cm,1
sg1,SINT,>4cm,9
sg1,SRAD,<4cm,0
sg1,SRAD,>4cm,0
sg1,SSID,<4cm,2
sg1,SSID,>4cm,5
sg2,AAGA,<4cm,0
sg2,AAGA,>4cm,0
sg2,AFRA,<4cm,0
sg2,AFRA,>4cm,0
sg2,AGAR,<4cm,0
sg2,AGAR,>4cm,0
sg2,ALAM,<4cm,0
sg2,ALAM,>4cm,0
sg2,CNAT,<4cm,0
sg2,CNAT,>4cm,0
sg2,DLAB,<4cm,0
sg2,DLAB,>4cm,0
sg2,DSTO,<4cm,0
sg2,DSTO,>4cm,0
sg2,EFAS,<4cm,0
sg2,EFAS,>4cm,1
sg2,MADR,<4cm,0
sg2,MADR,>4cm,0
sg2,MALI,<4cm,0
sg2,MALI,>4cm,0
sg2,MCAV,<4cm,1
sg2,MCAV,>4cm,1
sg2,MDEC,<4cm,0
sg2,MDEC,>4cm,0
sg2,MFER,<4cm,0
sg2,MFER,>4cm,0
sg2,MMEA,<4cm,0
sg2,MMEA,>4cm,1
sg2,OFRA,<4cm,0
sg2,OFRA,>4cm,0
sg2,OROB,<4cm,0
sg2,OROB,>4cm,0
sg2,PAST,<4cm,0
sg2,PAST,>4cm,1
sg2,PCLI,<4cm,0
sg2,PCLI,>4cm,0
sg2,PORI,<4cm,0
sg2,PORI,>4cm,0
sg2,PPOR,<4cm,0
sg2,PPOR,>4cm,4
sg2,PSTR,<4cm,0
sg2,PSTR,>4cm,0
sg2,SBOU,<4cm,0
sg2,SBOU,>4cm,0
sg2,SIDE,<4cm,0
sg2,SIDE,>4cm,0
sg2,SINT,<4cm,4
sg2,SINT,>4cm,4
sg2,SRAD,<4cm,0
sg2,SRAD,>4cm,0
sg2,SSID,<4cm,5
sg2,SSID,>4cm,4
sg3,AAGA,<4cm,0
sg3,AAGA,>4cm,0
sg3,AFRA,<4cm,0
sg3,AFRA,>4cm,0
sg3,AGAR,<4cm,0
sg3,AGAR,>4cm,0
sg3,ALAM,<4cm,0
sg3,ALAM,>4cm,0
sg3,CNAT,<4cm,0
sg3,CNAT,>4cm,0
sg3,DLAB,<4cm,0
sg3,DLAB,>4cm,0
sg3,DSTO,<4cm,1
sg3,DSTO,>4cm,0
sg3,EFAS,<4cm,0
sg3,EFAS,>4cm,0
sg3,MADR,<4cm,0
sg3,MADR,>4cm,0
sg3,MALI,<4cm,0
sg3,MALI,>4cm,0
sg3,MCAV,<4cm,1
sg3,MCAV,>4cm,2
sg3,MDEC,<4cm,0
sg3,MDEC,>4cm,0
sg3,MFER,<4cm,0
sg3,MFER,>4cm,0
sg3,MMEA,<4cm,0
sg3,MMEA,>4cm,0
sg3,OFRA,<4cm,0
sg3,OFRA,>4cm,0
sg3,OROB,<4cm,0
sg3,OROB,>4cm,0
sg3,PAST,<4cm,0
sg3,PAST,>4cm,0
sg3,PCLI,<4cm,0
sg3,PCLI,>4cm,0
sg3,PORI,<4cm,0
sg3,PORI,>4cm,0
sg3,PPOR,<4cm,2
sg3,PPOR,>4cm,0
sg3,PSTR,<4cm,0
sg3,PSTR,>4cm,0
sg3,SBOU,<4cm,0
sg3,SBOU,>4cm,0
sg3,SIDE,<4cm,0
sg3,SIDE,>4cm,0
