dataset,Type,dir,site,transect_area_m2,taxon,class,n
tt21,Inner Reef,S,21,27.5,MMEA,>4cm,0
tt21,Inner Reef,S,21,27.5,MUSS,<4cm,0
tt21,Inner Reef,S,21,27.5,MYCE,>4cm,0
tt21,Inner Reef,S,21,747.2,ORBI,<4cm,0
tt21,Inner Reef,S,21,747.2,ORBI,>4cm,0
tt21,Inner Reef,S,21,27.5,PCLI,>4cm,0
tt21,Inner Reef,S,21,27.5,PORI,<4cm,0
tt21,Inner Reef,S,21,27.5,PORI,>4cm,1
tt21,Inner Reef,S,21,27.5,PSTR,>4cm,0
tt21,Inner Reef,S,21,27.5,SIDE,<4cm,18
tt21,Inner Reef,S,21,27.5,SIDE,>4cm,2
tt21,Inner Reef,S,21,27.5,SINT,<4cm,2
tt21,Inner Reef,S,21,27.5,SINT,>4cm,4
tt21,Inner Reef,S,21,27.5,SOLE,<4cm,0
tt21,Inner Reef,S,21,27.5,SOLE,>4cm,0
tt21,Middle Reef,S,22,618.4000000000001,ACER,<4cm,0
tt21,Middle Reef,S,22,618.4000000000001,ACER,>4cm,0
tt21,Middle Reef,S,22,30,AGAR,<4cm,0
tt21,Middle Reef,S,22,30,AGAR,>4cm,0
tt21,Middle Reef,S,22,30,CNAT,>4cm,0
tt21,Middle Reef,S,22,30,DLAB,>4cm,0
tt21,Middle Reef,S,22,30,DSTO,>4cm,0
tt21,Middle Reef,S,22,30,EFAS,>4cm,0
tt21,Middle Reef,S,22,30,FAVI,<4cm,0
tt21,Middle Reef,S,22,30,MADR,<4cm,0
tt21,Middle Reef,S,22,30,MADR,>4cm,0
tt21,Middle Reef,S,22,30,MCAV,<4cm,9
tt21,Middle Reef,S,22,30,MCAV,>4cm,1
tt21,Middle Reef,S,22,30,MEAN,<4cm,1
tt21,Middle Reef,S,22,30,MMEA,>4cm,0
tt21,Middle Reef,S,22,30,MUSS,<4cm,0
tt21,Middle Reef,S,22,30,MYCE,>4cm,0
tt21,Middle Reef,S,22,618.4000000000001,ORBI,<4cm,0
tt21,Middle Reef,S,22,618.4000000000001,ORBI,>4cm,0
tt21,Middle Reef,S,22,30,PCLI,>4cm,0
tt21,Middle Reef,S,22,30,PORI,<4cm,1
tt21,Middle Reef,S,22,30,PORI,>4cm,4
tt21,Middle Reef,S,22,30,PSTR,>4cm,1
tt21,Middle Reef,S,22,30,SIDE,<4cm,26
tt21,Middle Reef,S,22,30,SIDE,>4cm,4
tt21,Middle Reef,S,22,30,SINT,<4cm,3
tt21,Middle Reef,S,22,30,SINT,>4cm,2
tt21,Middle Reef,S,22,30,SOLE,<4cm,0
tt21,Middle Reef,S,22,30,SOLE,>4cm,0
tt21,Middle Reef,S,23,576,ACER,<4cm,0
tt21,Middle Reef,S,23,576,ACER,>4cm,0
tt21,Middle Reef,S,23,30,AGAR,<4cm,1
tt21,Middle Reef,S,23,30,AGAR,>4cm,1
tt21,Middle Reef,S,23,30,CNAT,>4cm,0
tt21,Middle Reef,S,23,30,DLAB,>4cm,0
tt21,Middle Reef,S,23,30,DSTO,>4cm,1
tt21,Middle Reef,S,23,30,EFAS,>4cm,1
tt21,Middle Reef,S,23,30,FAVI,<4cm,2
tt21,Middle Reef,S,23,30,MADR,<4cm,0
tt21,Middle Reef,S,23,30,MADR,>4cm,0
tt21,Middle Reef,S,23,30,MCAV,<4cm,5
tt21,Middle Reef,S,23,30,MCAV,>4cm,3
tt21,Middle Reef,S,23,30,MEAN,<4cm,2
tt21,Middle Reef,S,23,30,MMEA,>4cm,1
tt21,Middle Reef,S,23,30,MUSS,<4cm,1
tt21,Middle Reef,S,23,30,MYCE,>4cm,0
tt21,Middle Reef,S,23,576,ORBI,<4cm,0
tt21,Middle Reef,S,23,576,ORBI,>4cm,0
tt21,Middle Reef,S,23,30,PCLI,>4cm,0
tt21,Middle Reef,S,23,30,PORI,<4cm,1
tt21,Middle Reef,S,23,30,PORI,>4cm,2
tt21,Middle Reef,S,23,30,PSTR,>4cm,0
tt21,Middle Reef,S,23,30,SIDE,<4cm,14
tt21,Middle Reef,S,23,30,SIDE,>4cm,7
tt21,Middle Reef,S,23,30,SINT,<4cm,7
tt21,Middle Reef,S,23,30,SINT,>4cm,11
tt21,Middle Reef,S,23,30,SOLE,<4cm,1
tt21,Middle Reef,S,23,30,SOLE,>4cm,0
tt21,Outer Reef,S,24,784,ACER,<4cm,0
tt21,Outer Reef,S,24,784,ACER,>4cm,0
tt21,Outer Reef,S,24,30,AGAR,<4cm,0
tt21,Outer Reef,S,24,30,AGAR,>4cm,0
tt21,Outer Reef,S,24,30,CNAT,>4cm,0
tt21,Outer Reef,S,24,30,DLAB,>4cm,0
tt21,Outer Reef,S,24,30,DSTO,>4cm,0
tt21,Outer Reef,S,24,30,EFAS,>4cm,0
tt21,Outer Reef,S,24,30,FAVI,<4cm,0
tt21,Outer Reef,S,24,30,MADR,<4cm,0
tt21,Outer Reef,S,24,30,MADR,>4cm,0
tt21,Outer Reef,S,24,30,MCAV,<4cm,2
tt21,Outer Reef,S,24,30,MCAV,>4cm,6
tt21,Outer Reef,S,24,30,MEAN,<4cm,1
tt21,Outer Reef,S,24,30,MMEA,>4cm,0
tt21,Outer Reef,S,24,30,MUSS,<4cm,0
tt21,Outer Reef,S,24,30,MYCE,>4cm,0
tt21,Outer Reef,S,24,784,ORBI,<4cm,0
tt21,Outer Reef,S,24,784,ORBI,>4cm,0
tt21,Outer Reef,S,24,30,PCLI,>4cm,0
tt21,Outer Reef,S,24,30,PORI,<4cm,6
tt21,Outer Reef,S,24,30,PORI,>4cm,9
tt21,Outer Reef,S,24,30,PSTR,>4cm,0
tt21,Outer Reef,S,24,30,SIDE,<4cm,24
tt21,Outer Reef,S,24,30,SIDE,>4cm,7
tt21,Outer Reef,S,24,30,SINT,<4cm,3
tt21,Outer Reef,S,24,30,SINT,>4cm,7
tt21,Outer Reef,S,24,30,SOLE,<4cm,1
tt21,Outer Reef,S,24,30,SOLE,>4cm,0
tt21,Outer Reef,S,25,784,ACER,<4cm,0
tt21,Outer Reef,S,25,784,ACER,>4cm,0
tt21,Outer Reef,S,25,30,AGAR,<4cm,0
tt21,Outer Reef,S,25,30,AGAR,>4cm,0
tt21,Outer Reef,S,25,30,CNAT,>4cm,0
tt21,Outer Reef,S,25,30,DLAB,>4cm,0
tt21,Outer Reef,S,25,30,DSTO,>4cm,2
tt21,Outer Reef,S,25,30,EFAS,>4cm,0
tt21,Outer Reef,S,25,30,FAVI,<4cm,0
tt21,Outer Reef,S,25,30,MADR,<4cm,1
tt21,Outer Reef,S,25,30,MADR,>4cm,1
tt21,Outer Reef,S,25,30,MCAV,<4cm,14
tt21,Outer Reef,S,25,30,MCAV,>4cm,4
tt21,Outer Reef,S,25,30,MEAN,<4cm,0
tt21,Outer Reef,S,25,30,MMEA,>4cm,2
tt21,Outer Reef,S,25,30,MUSS,<4cm,0
tt21,Outer Reef,S,25,30,MYCE,>4cm,0
tt21,Outer Reef,S,25,784,ORBI,<4cm,1
tt21,Outer Reef,S,25,784,ORBI,>4cm,0
tt21,Outer Reef,S,25,30,PCLI,>4cm,0
tt21,Outer Reef,S,25,30,PORI,<4cm,17
tt21,Outer Reef,S,25,30,PORI,>4cm,24
tt21,Outer Reef,S,25,30,PSTR,>4cm,0
tt21,Outer Reef,S,25,30,SIDE,<4cm,60
tt21,Outer Reef,S,25,30,SIDE,>4cm,13
tt21,Outer Reef,S,25,30,SINT,<4cm,6
tt21,Outer Reef,S,25,30,SINT,>4cm,7
tt21,Outer Reef,S,25,30,SOLE,<4cm,2
tt21,Outer Reef,S,25,30,SOLE,>4cm,0
tt21,Outer Reef,S,26,784,ACER,<4cm,0
tt21,Outer Reef,S,26,784,ACER,>4cm,0
tt21,Outer Reef,S,26,30,AGAR,<4cm,1
tt21,Outer Reef,S,26,30,AGAR,>4cm,1
tt21,Outer Reef,S,26,30,CNAT,>4cm,0
tt21,Outer Reef,S,26,30,DLAB,>4cm,1
tt21,Outer Reef,S,26,30,DSTO,>4cm,0
tt21,Outer Reef,S,26,30,EFAS,>4cm,0
tt21,Outer Reef,S,26,30,FAVI,<4cm,0
tt21,Outer Reef,S,26,30,MADR,<4cm,0
tt21,Outer Reef,S,26,30,MADR,>4cm,6
tt21,Outer Reef,S,26,30,MCAV,<4cm,7
tt21,Outer Reef,S,26,30,MCAV,>4cm,4
tt21,Outer Reef,S,26,30,MEAN,<4cm,0
tt21,Outer Reef,S,26,30,MMEA,>4cm,1
tt21,Outer Reef,S,26,30,MUSS,<4cm,0
tt21,Outer Reef,S,26,30,MYCE,>4cm,0
tt21,Outer Reef,S,26,784,ORBI,<4cm,0
tt21,Outer Reef,S,26,784,ORBI,>4cm,0
tt21,Outer Reef,S,26,30,PCLI,>4cm,0
tt21,Outer Reef,S,26,30,PORI,<4cm,20
tt21,Outer Reef,S,26,30,PORI,>4cm,16
tt21,Outer Reef,S,26,30,PSTR,>4cm,0
tt21,Outer Reef,S,26,30,SIDE,<4cm,31
tt21,Outer Reef,S,26,30,SIDE,>4cm,15
tt21,Outer Reef,S,26,30,SINT,<4cm,11
tt21,Outer Reef,S,26,30,SINT,>4cm,3
tt21,Outer Reef,S,26,30,SOLE,<4cm,0
tt21,Outer Reef,S,26,30,SOLE,>4cm,0
tt21,Outer Reef,S,27,748.8,ACER,<4cm,0
tt21,Outer Reef,S,27,748.8,ACER,>4cm,0
tt21,Outer Reef,S,27,30,AGAR,<4cm,2
tt21,Outer Reef,S,27,30,AGAR,>4cm,1
tt21,Outer Reef,S,27,30,CNAT,>4cm,0
tt21,Outer Reef,S,27,30,DLAB,>4cm,0
tt21,Outer Reef,S,27,30,DSTO,>4cm,0
tt21,Outer Reef,S,27,30,EFAS,>4cm,0
tt21,Outer Reef,S,27,30,FAVI,<4cm,0
tt21,Outer Reef,S,27,30,MADR,<4cm,1
tt21,Outer Reef,S,27,30,MADR,>4cm,6
tt21,Outer Reef,S,27,30,MCAV,<4cm,5
tt21,Outer Reef,S,27,30,MCAV,>4cm,3
tt21,Outer Reef,S,27,30,MEAN,<4cm,0
tt21,Outer Reef,S,27,30,MMEA,>4cm,0
tt21,Outer Reef,S,27,30,MUSS,<4cm,1
tt21,Outer Reef,S,27,30,MYCE,>4cm,1
tt21,Outer Reef,S,27,748.8,ORBI,<4cm,0
tt21,Outer Reef,S,27,748.8,ORBI,>4cm,0
tt21,Outer Reef,S,27,30,PCLI,>4cm,0
tt21,Outer Reef,S,27,30,PORI,<4cm,2
tt21,Outer Reef,S,27,30,PORI,>4cm,8
tt21,Outer Reef,S,27,30,PSTR,>4cm,0
tt21,Outer Reef,S,27,30,SIDE,<4cm,11
tt21,Outer Reef,S,27,30,SIDE,>4cm,6
tt21,Outer Reef,S,27,30,SINT,<4cm,2
tt21,Outer Reef,S,27,30,SINT,>4cm,10
tt21,Outer Reef,S,27,30,SOLE,<4cm,0
tt21,Outer Reef,S,27,30,SOLE,>4cm,0
tt21,Outer Reef,S,28,784,ACER,<4cm,0
tt21,Outer Reef,S,28,784,ACER,>4cm,0
tt21,Outer Reef,S,28,30,AGAR,<4cm,0
tt21,Outer Reef,S,28,30,AGAR,>4cm,1
tt21,Outer Reef,S,28,30,CNAT,>4cm,0
tt21,Outer Reef,S,28,30,DLAB,>4cm,0
tt21,Outer Reef,S,28,30,DSTO,>4cm,0
tt21,Outer Reef,S,28,30,EFAS,>4cm,0
tt21,Outer Reef,S,28,30,FAVI,<4cm,0
tt21,Outer Reef,S,28,30,MADR,<4cm,0
tt21,Outer Reef,S,28,30,MADR,>4cm,4
tt21,Outer Reef,S,28,30,MCAV,<4cm,8
tt21,Outer Reef,S,28,30,MCAV,>4cm,3
tt21,Outer Reef,S,28,30,MEAN,<4cm,0
tt21,Outer Reef,S,28,30,MMEA,>4cm,0
tt21,Outer Reef,S,28,30,MUSS,<4cm,1
tt21,Outer Reef,S,28,30,MYCE,>4cm,0
tt21,Outer Reef,S,28,784,ORBI,<4cm,0
tt21,Outer Reef,S,28,784,ORBI,>4cm,0
tt21,Outer Reef,S,28,30,PCLI,>4cm,0
tt21,Outer Reef,S,28,30,PORI,<4cm,5
tt21,Outer Reef,S,28,30,PORI,>4cm,9
tt21,Outer Reef,S,28,30,PSTR,>4cm,0
tt21,Outer Reef,S,28,30,SIDE,<4cm,38
tt21,Outer Reef,S,28,30,SIDE,>4cm,3
tt21,Outer Reef,S,28,30,SINT,<4cm,10
tt21,Outer Reef,S,28,30,SINT,>4cm,10
tt21,Outer Reef,S,28,30,SOLE,<4cm,0
tt21,Outer Reef,S,28,30,SOLE,>4cm,0
tt21,Outer Reef,S,29,633.2,ACER,<4cm,0
tt21,Outer Reef,S,29,633.2,ACER,>4cm,0
tt21,Outer Reef,S,29,17.4,AGAR,<4cm,0
tt21,Outer Reef,S,29,17.4,AGAR,>4cm,0
tt21,Outer Reef,S,29,17.4,CNAT,>4cm,0
tt21,Outer Reef,S,29,17.4,DLAB,>4cm,0
tt21,Outer Reef,S,29,17.4,DSTO,>4cm,0
tt21,Outer Reef,S,29,17.4,EFAS,>4cm,0
tt21,Outer Reef,S,29,17.4,FAVI,<4cm,0
tt21,Outer Reef,S,29,17.4,MADR,<4cm,0
tt21,Outer Reef,S,29,17.4,MADR,>4cm,1
tt21,Outer Reef,S,29,17.4,MCAV,<4cm,1
tt21,Outer Reef,S,29,17.4,MCAV,>4cm,0
tt21,Outer Reef,S,29,17.4,MEAN,<4cm,1
tt21,Outer Reef,S,29,17.4,MMEA,>4cm,0
tt21,Outer Reef,S,29,17.4,MUSS,<4cm,0
tt21,Outer Reef,S,29,17.4,MYCE,>4cm,0
tt21,Outer Reef,S,29,633.2,ORBI,<4cm,0
tt21,Outer Reef,S,29,633.2,ORBI,>4cm,0
tt21,Outer Reef,S,29,17.4,PCLI,>4cm,0
tt21,Outer Reef,S,29,17.4,PORI,<4cm,0
tt21,Outer Reef,S,29,17.4,PORI,>4cm,0
tt21,Outer Reef,S,29,17.4,PSTR,>4cm,0
tt21,Outer Reef,S,29,17.4,SIDE,<4cm,10
tt21,Outer Reef,S,29,17.4,SIDE,>4cm,1
tt21,Outer Reef,S,29,17.4,SINT,<4cm,1
tt21,Outer Reef,S,29,17.4,SINT,>4cm,7
tt21,Outer Reef,S,29,17.4,SOLE,<4cm,0
tt21,Outer Reef,S,29,17.4,SOLE,>4cm,0
tt21,Outer Reef,N,3,652.4,ACER,<4cm,0
tt21,Outer Reef,N,3,652.4,ACER,>4cm,0
tt21,Outer Reef,N,3,27.9,AGAR,<4cm,0
tt21,Outer Reef,N,3,27.9,AGAR,>4cm,2
tt21,Outer Reef,N,3,27.9,CNAT,>4cm,0
tt21,Outer Reef,N,3,27.9,DLAB,>4cm,1
tt21,Outer Reef,N,3,27.9,DSTO,>4cm,0
tt21,Outer Reef,N,3,27.9,EFAS,>4cm,1
tt21,Outer Reef,N,3,27.9,FAVI,<4cm,0
tt21,Outer Reef,N,3,27.9,MADR,<4cm,0
tt21,Outer Reef,N,3,27.9,MADR,>4cm,4
tt21,Outer Reef,N,3,27.9,MCAV,<4cm,6
tt21,Outer Reef,N,3,27.9,MCAV,>4cm,8
tt21,Outer Reef,N,3,27.9,MEAN,<4cm,0
tt21,Outer Reef,N,3,27.9,MMEA,>4cm,1
tt21,Outer Reef,N,3,27.9,MUSS,<4cm,0
tt21,Outer Reef,N,3,27.9,MYCE,>4cm,0
tt21,Outer Reef,N,3,652.4,ORBI,<4cm,0
tt21,Outer Reef,N,3,652.4,ORBI,>4cm,0
tt21,Outer Reef,N,3,27.9,PCLI,>4cm,0
tt21,Outer Reef,N,3,27.9,PORI,<4cm,3
tt21,Outer Reef,N,3,27.9,PORI,>4cm,23
tt21,Outer Reef,N,3,27.9,PSTR,>4cm,0
tt21,Outer Reef,N,3,27.9,SIDE,<4cm,15
tt21,Outer Reef,N,3,27.9,SIDE,>4cm,11
tt21,Outer Reef,N,3,27.9,SINT,<4cm,4
tt21,Outer Reef,N,3,27.9,SINT,>4cm,10
tt21,Outer Reef,N,3,27.9,SOLE,<4cm,0
tt21,Outer Reef,N,3,27.9,SOLE,>4cm,0
tt21,Outer Reef,S,30,745.6,ACER,<4cm,0
tt21,Outer Reef,S,30,745.6,ACER,>4cm,0
tt21,Outer Reef,S,30,30,AGAR,<4cm,0
tt21,Outer Reef,S,30,30,AGAR,>4cm,1
tt21,Outer Reef,S,30,30,CNAT,>4cm,0
tt21,Outer Reef,S,30,30,DLAB,>4cm,0
tt21,Outer Reef,S,30,30,DSTO,>4cm,0
tt21,Outer Reef,S,30,30,EFAS,>4cm,0
tt21,Outer Reef,S,30,30,FAVI,<4cm,1
tt21,Outer Reef,S,30,30,MADR,<4cm,0
tt21,Outer Reef,S,30,30,MADR,>4cm,0
tt21,Outer Reef,S,30,30,MCAV,<4cm,4
tt21,Outer Reef,S,30,30,MCAV,>4cm,3
tt21,Outer Reef,S,30,30,MEAN,<4cm,0
tt21,Outer Reef,S,30,30,MMEA,>4cm,0
tt21,Outer Reef,S,30,30,MUSS,<4cm,0
tt21,Outer Reef,S,30,30,MYCE,>4cm,0
tt21,Outer Reef,S,30,745.6,ORBI,<4cm,0
tt21,Outer Reef,S,30,745.6,ORBI,>4cm,0
tt21,Outer Reef,S,30,30,PCLI,>4cm,0
tt21,Outer Reef,S,30,30,PORI,<4cm,0
tt21,Outer Reef,S,30,30,PORI,>4cm,2
tt21,Outer Reef,S,30,30,PSTR,>4cm,0
tt21,Outer Reef,S,30,30,SIDE,<4cm,6
tt21,Outer Reef,S,30,30,SIDE,>4cm,6
tt21,Outer Reef,S,30,30,SINT,<4cm,6
tt21,Outer Reef,S,30,30,SINT,>4cm,10
tt21,Outer Reef,S,30,30,SOLE,<4cm,0
tt21,Outer Reef,S,30,30,SOLE,>4cm,0
tt21,Nearshore Ridge Complex,S,31,784,ACER,<4cm,0
tt21,Nearshore Ridge Complex,S,31,784,ACER,>4cm,1
tt21,Nearshore Ridge Complex,S,31,30,AGAR,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,AGAR,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,CNAT,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,DLAB,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,DSTO,>4cm,1
tt21,Nearshore Ridge Complex,S,31,30,EFAS,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,FAVI,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,MADR,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,MADR,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,MCAV,<4cm,1
tt21,Nearshore Ridge Complex,S,31,30,MCAV,>4cm,2
tt21,Nearshore Ridge Complex,S,31,30,MEAN,<4cm,2
tt21,Nearshore Ridge Complex,S,31,30,MMEA,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,MUSS,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,MYCE,>4cm,0
tt21,Nearshore Ridge Complex,S,31,784,ORBI,<4cm,0
tt21,Nearshore Ridge Complex,S,31,784,ORBI,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,PCLI,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,PORI,<4cm,5
tt21,Nearshore Ridge Complex,S,31,30,PORI,>4cm,11
tt21,Nearshore Ridge Complex,S,31,30,PSTR,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,SIDE,<4cm,119
tt21,Nearshore Ridge Complex,S,31,30,SIDE,>4cm,22
tt21,Nearshore Ridge Complex,S,31,30,SINT,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,SINT,>4cm,0
tt21,Nearshore Ridge Complex,S,31,30,SOLE,<4cm,0
tt21,Nearshore Ridge Complex,S,31,30,SOLE,>4cm,0
tt21,Nearshore Ridge Complex,S,32,758,ACER,<4cm,0
tt21,Nearshore Ridge Complex,S,32,758,ACER,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,AGAR,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,AGAR,>4cm,1
tt21,Nearshore Ridge Complex,S,32,30,CNAT,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,DLAB,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,DSTO,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,EFAS,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,FAVI,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MADR,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MADR,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MCAV,<4cm,2
tt21,Nearshore Ridge Complex,S,32,30,MCAV,>4cm,1
tt21,Nearshore Ridge Complex,S,32,30,MEAN,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MMEA,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MUSS,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,MYCE,>4cm,0
tt21,Nearshore Ridge Complex,S,32,758,ORBI,<4cm,0
tt21,Nearshore Ridge Complex,S,32,758,ORBI,>4cm,2
tt21,Nearshore Ridge Complex,S,32,30,PCLI,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,PORI,<4cm,4
tt21,Nearshore Ridge Complex,S,32,30,PORI,>4cm,2
tt21,Nearshore Ridge Complex,S,32,30,PSTR,>4cm,0
tt21,Nearshore Ridge Complex,S,32,30,SIDE,<4cm,26
tt21,Nearshore Ridge Complex,S,32,30,SIDE,>4cm,8
tt21,Nearshore Ridge Complex,S,32,30,SINT,<4cm,1
tt21,Nearshore Ridge Complex,S,32,30,SINT,>4cm,5
tt21,Nearshore Ridge Complex,S,32,30,SOLE,<4cm,0
tt21,Nearshore Ridge Complex,S,32,30,SOLE,>4cm,1
tt21,Inner Reef,S,33,774.4,ACER,<4cm,0
tt21,Inner Reef,S,33,774.4,ACER,>4cm,0
tt21,Inner Reef,S,33,27.6,AGAR,<4cm,0
tt21,Inner Reef,S,33,27.6,AGAR,>4cm,0
tt21,Inner Reef,S,33,27.6,CNAT,>4cm,0
tt21,Inner Reef,S,33,27.6,DLAB,>4cm,0
tt21,Inner Reef,S,33,27.6,DSTO,>4cm,1
tt21,Inner Reef,S,33,27.6,EFAS,>4cm,0
tt21,Inner Reef,S,33,27.6,FAVI,<4cm,0
tt21,Inner Reef,S,33,27.6,MADR,<4cm,0
tt21,Inner Reef,S,33,27.6,MADR,>4cm,0
tt21,Inner Reef,S,33,27.6,MCAV,<4cm,3
tt21,Inner Reef,S,33,27.6,MCAV,>4cm,1
tt21,Inner Reef,S,33,27.6,MEAN,<4cm,1
tt21,Inner Reef,S,33,27.6,MMEA,>4cm,0
tt21,Inner Reef,S,33,27.6,MUSS,<4cm,0
tt21,Inner Reef,S,33,27.6,MYCE,>4cm,0
tt21,Inner Reef,S,33,774.4,ORBI,<4cm,0
tt21,Inner Reef,S,33,774.4,ORBI,>4cm,0
tt21,Inner Reef,S,33,27.6,PCLI,>4cm,0
tt21,Inner Reef,S,33,27.6,PORI,<4cm,0
tt21,Inner Reef,S,33,27.6,PORI,>4cm,4
tt21,Inner Reef,S,33,27.6,PSTR,>4cm,0
tt21,Inner Reef,S,33,27.6,SIDE,<4cm,14
tt21,Inner Reef,S,33,27.6,SIDE,>4cm,5
tt21,Inner Reef,S,33,27.6,SINT,<4cm,1
tt21,Inner Reef,S,33,27.6,SINT,>4cm,9
tt21,Inner Reef,S,33,27.6,SOLE,<4cm,0
tt21,Inner Reef,S,33,27.6,SOLE,>4cm,0
tt21,Middle Reef,S,34,580.8,ACER,<4cm,0
tt21,Middle Reef,S,34,580.8,ACER,>4cm,0
tt21,Middle Reef,S,34,30,AGAR,<4cm,0
tt21,Middle Reef,S,34,30,AGAR,>4cm,0
tt21,Middle Reef,S,34,30,CNAT,>4cm,0
tt21,Middle Reef,S,34,30,DLAB,>4cm,1
tt21,Middle Reef,S,34,30,DSTO,>4cm,0
tt21,Middle Reef,S,34,30,EFAS,>4cm,1
tt21,Middle Reef,S,34,30,FAVI,<4cm,0
tt21,Middle Reef,S,34,30,MADR,<4cm,0
tt21,Middle Reef,S,34,30,MADR,>4cm,0
tt21,Middle Reef,S,34,30,MCAV,<4cm,2
tt21,Middle Reef,S,34,30,MCAV,>4cm,4
tt21,Middle Reef,S,34,30,MEAN,<4cm,0
tt21,Middle Reef,S,34,30,MMEA,>4cm,1
tt21,Middle Reef,S,34,30,MUSS,<4cm,0
tt21,Middle Reef,S,34,30,MYCE,>4cm,0
tt21,Middle Reef,S,34,580.8,ORBI,<4cm,0
tt21,Middle Reef,S,34,580.8,ORBI,>4cm,0
tt21,Middle Reef,S,34,30,PCLI,>4cm,0
tt21,Middle Reef,S,34,30,PORI,<4cm,0
tt21,Middle Reef,S,34,30,PORI,>4cm,6
tt21,Middle Reef,S,34,30,PSTR,>4cm,1
tt21,Middle Reef,S,34,30,SIDE,<4cm,6
tt21,Middle Reef,S,34,30,SIDE,>4cm,7
tt21,Middle Reef,S,34,30,SINT,<4cm,3
tt21,Middle Reef,S,34,30,SINT,>4cm,2
tt21,Middle Reef,S,34,30,SOLE,<4cm,0
tt21,Middle Reef,S,34,30,SOLE,>4cm,1
tt21,Outer Reef,S,35,766,ACER,<4cm,0
tt21,Outer Reef,S,35,766,ACER,>4cm,0
tt21,Outer Reef,S,35,30,AGAR,<4cm,0
tt21,Outer Reef,S,35,30,AGAR,>4cm,2
tt21,Outer Reef,S,35,30,CNAT,>4cm,0
tt21,Outer Reef,S,35,30,DLAB,>4cm,0
tt21,Outer Reef,S,35,30,DSTO,>4cm,3
tt21,Outer Reef,S,35,30,EFAS,>4cm,0
tt21,Outer Reef,S,35,30,FAVI,<4cm,1
tt21,Outer Reef,S,35,30,MADR,<4cm,0
tt21,Outer Reef,S,35,30,MADR,>4cm,1
tt21,Outer Reef,S,35,30,MCAV,<4cm,1
tt21,Outer Reef,S,35,30,MCAV,>4cm,5
tt21,Outer Reef,S,35,30,MEAN,<4cm,0
tt21,Outer Reef,S,35,30,MMEA,>4cm,0
tt21,Outer Reef,S,35,30,MUSS,<4cm,1
tt21,Outer Reef,S,35,30,MYCE,>4cm,0
tt21,Outer Reef,S,35,766,ORBI,<4cm,0
tt21,Outer Reef,S,35,766,ORBI,>4cm,0
tt21,Outer Reef,S,35,30,PCLI,>4cm,0
tt21,Outer Reef,S,35,30,PORI,<4cm,8
tt21,Outer Reef,S,35,30,PORI,>4cm,5
tt21,Outer Reef,S,35,30,PSTR,>4cm,0
tt21,Outer Reef,S,35,30,SIDE,<4cm,44
tt21,Outer Reef,S,35,30,SIDE,>4cm,7
tt21,Outer Reef,S,35,30,SINT,<4cm,4
tt21,Outer Reef,S,35,30,SINT,>4cm,4
tt21,Outer Reef,S,35,30,SOLE,<4cm,6
tt21,Outer Reef,S,35,30,SOLE,>4cm,0
tt21,Outer Reef,S,36,719.6,ACER,<4cm,0
tt21,Outer Reef,S,36,719.6,ACER,>4cm,0
tt21,Outer Reef,S,36,30,AGAR,<4cm,0
tt21,Outer Reef,S,36,30,AGAR,>4cm,0
tt21,Outer Reef,S,36,30,CNAT,>4cm,0
tt21,Outer Reef,S,36,30,DLAB,>4cm,0
tt21,Outer Reef,S,36,30,DSTO,>4cm,1
tt21,Outer Reef,S,36,30,EFAS,>4cm,0
tt21,Outer Reef,S,36,30,FAVI,<4cm,1
tt21,Outer Reef,S,36,30,MADR,<4cm,0
tt21,Outer Reef,S,36,30,MADR,>4cm,2
tt21,Outer Reef,S,36,30,MCAV,<4cm,3
tt21,Outer Reef,S,36,30,MCAV,>4cm,2
tt21,Outer Reef,S,36,30,MEAN,<4cm,0
tt21,Outer Reef,S,36,30,MMEA,>4cm,0
