site,taxon,class,n
OU-158-SG,ACER,>4cm,0
OU-158-SG,AGAR,<4cm,0
OU-158-SG,AGAR,>4cm,0
OU-158-SG,DSTO,>4cm,0
OU-158-SG,EFAS,>4cm,0
OU-158-SG,FAVI,<4cm,0
OU-158-SG,FAVI,>4cm,0
OU-158-SG,HCUC,<4cm,0
OU-158-SG,HCUC,>4cm,0
OU-158-SG,MADR,<4cm,0
OU-158-SG,MADR,>4cm,3
OU-158-SG,MCAV,<4cm,1
OU-158-SG,MCAV,>4cm,6
OU-158-SG,MEAN,<4cm,0
OU-158-SG,MMEA,>4cm,0
OU-158-SG,MUSS,<4cm,0
OU-158-SG,MYCE,>4cm,0
OU-158-SG,OCUL,<4cm,0
OU-158-SG,OCUL,>4cm,0
OU-158-SG,ORBI,<4cm,0
OU-158-SG,ORBI,>4cm,0
OU-158-SG,PORI,<4cm,1
OU-158-SG,PORI,>4cm,11
OU-158-SG,SCOL,>4cm,0
OU-158-SG,SIDE,<4cm,9
OU-158-SG,SIDE,>4cm,9
OU-158-SG,SINT,<4cm,4
OU-158-SG,SINT,>4cm,5
OU-158-SG,SOLE,<4cm,0
OU-158-SG,SOLE,>4cm,0
OU-159-SG,ACER,<4cm,0
OU-159-SG,ACER,>4cm,0
OU-159-SG,AGAR,<4cm,0
OU-159-SG,AGAR,>4cm,2
OU-159-SG,DSTO,>4cm,0
OU-159-SG,EFAS,>4cm,0
OU-159-SG,FAVI,<4cm,0
OU-159-SG,FAVI,>4cm,0
OU-159-SG,HCUC,<4cm,0
OU-159-SG,HCUC,>4cm,0
OU-159-SG,MADR,<4cm,0
OU-159-SG,MADR,>4cm,0
OU-159-SG,MCAV,<4cm,2
OU-159-SG,MCAV,>4cm,4
OU-159-SG,MEAN,<4cm,0
OU-159-SG,MMEA,>4cm,0
OU-159-SG,MUSS,<4cm,0
OU-159-SG,MYCE,>4cm,0
OU-159-SG,OCUL,<4cm,0
OU-159-SG,OCUL,>4cm,0
OU-159-SG,ORBI,<4cm,0
OU-159-SG,ORBI,>4cm,1
OU-159-SG,PORI,<4cm,0
OU-159-SG,PORI,>4cm,8
OU-159-SG,SCOL,>4cm,0
OU-159-SG,SIDE,<4cm,3
OU-159-SG,SIDE,>4cm,3
OU-159-SG,SINT,<4cm,0
OU-159-SG,SINT,>4cm,8
OU-159-SG,SOLE,<4cm,0
OU-159-SG,SOLE,>4cm,0
OU-160-SG,ACER,<4cm,0
OU-160-SG,ACER,>4cm,0
OU-160-SG,AGAR,<4cm,0
OU-160-SG,AGAR,>4cm,2
OU-160-SG,DSTO,>4cm,1
OU-160-SG,EFAS,>4cm,0
OU-160-SG,FAVI,<4cm,0
OU-160-SG,FAVI,>4cm,0
OU-160-SG,HCUC,<4cm,0
OU-160-SG,HCUC,>4cm,0
OU-160-SG,MADR,<4cm,1
OU-160-SG,MADR,>4cm,5
OU-160-SG,MCAV,<4cm,1
OU-160-SG,MCAV,>4cm,6
OU-160-SG,MEAN,<4cm,0
OU-160-SG,MMEA,>4cm,0
OU-160-SG,MUSS,<4cm,0
OU-160-SG,MYCE,>4cm,0
OU-160-SG,OCUL,<4cm,0
OU-160-SG,OCUL,>4cm,0
OU-160-SG,ORBI,<4cm,0
OU-160-SG,ORBI,>4cm,0
OU-160-SG,PORI,<4cm,0
OU-160-SG,PORI,>4cm,5
OU-160-SG,SCOL,>4cm,0
OU-160-SG,SIDE,<4cm,3
OU-160-SG,SIDE,>4cm,7
OU-160-SG,SINT,<4cm,2
OU-160-SG,SINT,>4cm,9
OU-160-SG,SOLE,<4cm,0
OU-160-SG,SOLE,>4cm,0
OU-161-PR,ACER,<4cm,0
OU-161-PR,ACER,>4cm,0
OU-161-PR,AGAR,<4cm,0
OU-161-PR,AGAR,>4cm,3
OU-161-PR,DSTO,>4cm,0
OU-161-PR,EFAS,>4cm,0
OU-161-PR,FAVI,<4cm,0
OU-161-PR,FAVI,>4cm,1
OU-161-PR,HCUC,<4cm,0
OU-161-PR,HCUC,>4cm,0
OU-161-PR,MADR,<4cm,0
OU-161-PR,MADR,>4cm,1
OU-161-PR,MCAV,<4cm,2
OU-161-PR,MCAV,>4cm,5
OU-161-PR,MEAN,<4cm,0
OU-161-PR,MMEA,>4cm,0
OU-161-PR,MUSS,<4cm,0
OU-161-PR,MYCE,>4cm,0
OU-161-PR,OCUL,<4cm,0
OU-161-PR,OCUL,>4cm,0
OU-161-PR,ORBI,<4cm,0
OU-161-PR,ORBI,>4cm,0
OU-161-PR,PORI,<4cm,1
OU-161-PR,PORI,>4cm,5
OU-161-PR,SCOL,>4cm,0
OU-161-PR,SIDE,<4cm,2
OU-161-PR,SIDE,>4cm,5
OU-161-PR,SINT,<4cm,4
OU-161-PR,SINT,>4cm,9
OU-161-PR,SOLE,<4cm,0
OU-161-PR,SOLE,>4cm,0
OU-162-PR,ACER,<4cm,0
OU-162-PR,ACER,>4cm,0
OU-162-PR,AGAR,<4cm,1
OU-162-PR,AGAR,>4cm,3
OU-162-PR,DSTO,>4cm,0
OU-162-PR,EFAS,>4cm,0
OU-162-PR,FAVI,<4cm,1
OU-162-PR,FAVI,>4cm,0
OU-162-PR,HCUC,<4cm,0
OU-162-PR,HCUC,>4cm,0
OU-162-PR,MADR,<4cm,0
OU-162-PR,MADR,>4cm,3
OU-162-PR,MCAV,<4cm,2
OU-162-PR,MCAV,>4cm,4
OU-162-PR,MEAN,<4cm,1
OU-162-PR,MMEA,>4cm,0
OU-162-PR,MUSS,<4cm,0
OU-162-PR,MYCE,>4cm,1
OU-162-PR,OCUL,<4cm,0
OU-162-PR,OCUL,>4cm,0
OU-162-PR,ORBI,<4cm,0
OU-162-PR,ORBI,>4cm,0
OU-162-PR,PORI,<4cm,0
OU-162-PR,PORI,>4cm,1
OU-162-PR,SCOL,>4cm,0
OU-162-PR,SIDE,<4cm,9
OU-162-PR,SIDE,>4cm,4
OU-162-PR,SINT,<4cm,12
OU-162-PR,SINT,>4cm,13
OU-162-PR,SOLE,<4cm,0
OU-162-PR,SOLE,>4cm,0
OU-163-PR,ACER,<4cm,0
OU-163-PR,ACER,>4cm,0
OU-163-PR,AGAR,<4cm,0
OU-163-PR,AGAR,>4cm,3
OU-163-PR,DSTO,>4cm,0
OU-163-PR,EFAS,>4cm,1
OU-163-PR,FAVI,<4cm,0
OU-163-PR,FAVI,>4cm,0
OU-163-PR,HCUC,<4cm,0
OU-163-PR,HCUC,>4cm,0
OU-163-PR,MADR,<4cm,0
OU-163-PR,MADR,>4cm,3
OU-163-PR,MCAV,<4cm,2
OU-163-PR,MCAV,>4cm,5
OU-163-PR,MEAN,<4cm,0
OU-163-PR,MMEA,>4cm,0
OU-163-PR,MUSS,<4cm,0
OU-163-PR,MYCE,>4cm,0
OU-163-PR,OCUL,<4cm,0
OU-163-PR,OCUL,>4cm,0
OU-163-PR,ORBI,<4cm,0
OU-163-PR,ORBI,>4cm,0
OU-163-PR,PORI,<4cm,1
OU-163-PR,PORI,>4cm,3
OU-163-PR,SCOL,>4cm,0
OU-163-PR,SIDE,<4cm,5
OU-163-PR,SIDE,>4cm,12
OU-163-PR,SINT,<4cm,0
OU-163-PR,SINT,>4cm,21
OU-163-PR,SOLE,<4cm,0
OU-163-PR,SOLE,>4cm,0
OU-164-PR,ACER,<4cm,0
OU-164-PR,ACER,>4cm,0
OU-164-PR,AGAR,<4cm,0
OU-164-PR,AGAR,>4cm,2
OU-164-PR,DSTO,>4cm,0
OU-164-PR,EFAS,>4cm,0
OU-164-PR,FAVI,<4cm,0
OU-164-PR,FAVI,>4cm,0
OU-164-PR,HCUC,<4cm,0
OU-164-PR,HCUC,>4cm,0
OU-164-PR,MADR,<4cm,0
OU-164-PR,MADR,>4cm,4
OU-164-PR,MCAV,<4cm,4
OU-164-PR,MCAV,>4cm,3
OU-164-PR,MEAN,<4cm,1
OU-164-PR,MMEA,>4cm,0
OU-164-PR,MUSS,<4cm,1
OU-164-PR,MYCE,>4cm,0
OU-164-PR,OCUL,<4cm,0
OU-164-PR,OCUL,>4cm,0
OU-164-PR,ORBI,<4cm,0
OU-164-PR,ORBI,>4cm,0
OU-164-PR,PORI,<4cm,0
OU-164-PR,PORI,>4cm,10
OU-164-PR,SCOL,>4cm,0
OU-164-PR,SIDE,<4cm,1
OU-164-PR,SIDE,>4cm,7
OU-164-PR,SINT,<4cm,3
OU-164-PR,SINT,>4cm,14
OU-164-PR,SOLE,<4cm,0
OU-164-PR,SOLE,>4cm,0
OU-165-PR,ACER,<4cm,0
OU-165-PR,ACER,>4cm,0
OU-165-PR,AGAR,<4cm,0
OU-165-PR,AGAR,>4cm,2
OU-165-PR,DSTO,>4cm,0
OU-165-PR,EFAS,>4cm,0
OU-165-PR,FAVI,<4cm,0
OU-165-PR,FAVI,>4cm,0
OU-165-PR,HCUC,<4cm,0
OU-165-PR,HCUC,>4cm,0
OU-165-PR,MADR,<4cm,1
OU-165-PR,MADR,>4cm,2
OU-165-PR,MCAV,<4cm,0
OU-165-PR,MCAV,>4cm,3
OU-165-PR,MEAN,<4cm,1
OU-165-PR,MMEA,>4cm,1
OU-165-PR,MUSS,<4cm,0
OU-165-PR,MYCE,>4cm,1
OU-165-PR,OCUL,<4cm,0
OU-165-PR,OCUL,>4cm,0
OU-165-PR,ORBI,<4cm,0
OU-165-PR,ORBI,>4cm,0
OU-165-PR,PORI,<4cm,0
OU-165-PR,PORI,>4cm,2
OU-165-PR,SCOL,>4cm,0
OU-165-PR,SIDE,<4cm,2
OU-165-PR,SIDE,>4cm,3
OU-165-PR,SINT,<4cm,2
OU-165-PR,SINT,>4cm,11
OU-165-PR,SOLE,<4cm,0
OU-165-PR,SOLE,>4cm,0
OU-166-PR,ACER,<4cm,0
OU-166-PR,ACER,>4cm,0
OU-166-PR,AGAR,<4cm,0
OU-166-PR,AGAR,>4cm,0
OU-166-PR,DSTO,>4cm,0
OU-166-PR,EFAS,>4cm,0
OU-166-PR,FAVI,<4cm,0
OU-166-PR,FAVI,>4cm,0
OU-166-PR,HCUC,<4cm,0
OU-166-PR,HCUC,>4cm,0
OU-166-PR,MADR,<4cm,0
OU-166-PR,MADR,>4cm,5
OU-166-PR,MCAV,<4cm,2
OU-166-PR,MCAV,>4cm,4
OU-166-PR,MEAN,<4cm,1
OU-166-PR,MMEA,>4cm,0
OU-166-PR,MUSS,<4cm,0
OU-166-PR,MYCE,>4cm,0
OU-166-PR,OCUL,<4cm,0
OU-166-PR,OCUL,>4cm,0
OU-166-PR,ORBI,<4cm,0
OU-166-PR,ORBI,>4cm,0
OU-166-PR,PORI,<4cm,2
OU-166-PR,PORI,>4cm,5
OU-166-PR,SCOL,>4cm,0
OU-166-PR,SIDE,<4cm,2
OU-166-PR,SIDE,>4cm,8
OU-166-PR,SINT,<4cm,3
OU-166-PR,SINT,>4cm,11
OU-166-PR,SOLE,<4cm,0
OU-166-PR,SOLE,>4cm,0
OU-167-PR,ACER,<4cm,0
OU-167-PR,ACER,>4cm,0
OU-167-PR,AGAR,<4cm,2
OU-167-PR,AGAR,>4cm,3
OU-167-PR,DSTO,>4cm,0
OU-167-PR,EFAS,>4cm,0
OU-167-PR,FAVI,<4cm,0
OU-167-PR,FAVI,>4cm,0
OU-167-PR,HCUC,<4cm,0
OU-167-PR,HCUC,>4cm,0
OU-167-PR,MADR,<4cm,0
OU-167-PR,MADR,>4cm,2
OU-167-PR,MCAV,<4cm,2
OU-167-PR,MCAV,>4cm,10
OU-167-PR,MEAN,<4cm,0
OU-167-PR,MMEA,>4cm,0
OU-167-PR,MUSS,<4cm,0
OU-167-PR,MYCE,>4cm,0
OU-167-PR,OCUL,<4cm,0
OU-167-PR,OCUL,>4cm,0
OU-167-PR,ORBI,<4cm,0
OU-167-PR,ORBI,>4cm,0
OU-167-PR,PORI,<4cm,2
OU-167-PR,PORI,>4cm,11
OU-167-PR,SCOL,>4cm,0
OU-167-PR,SIDE,<4cm,2
OU-167-PR,SIDE,>4cm,9
OU-167-PR,SINT,<4cm,8
OU-167-PR,SINT,>4cm,12
OU-167-PR,SOLE,<4cm,0
OU-167-PR,SOLE,>4cm,0
OU-168-PR,ACER,<4cm,0
OU-168-PR,ACER,>4cm,0
OU-168-PR,AGAR,<4cm,0
OU-168-PR,AGAR,>4cm,1
OU-168-PR,DSTO,>4cm,0
OU-168-PR,EFAS,>4cm,0
OU-168-PR,FAVI,<4cm,0
OU-168-PR,FAVI,>4cm,0
OU-168-PR,HCUC,<4cm,0
OU-168-PR,HCUC,>4cm,0
OU-168-PR,MADR,<4cm,1
OU-168-PR,MADR,>4cm,3
OU-168-PR,MCAV,<4cm,6
OU-168-PR,MCAV,>4cm,13
OU-168-PR,MEAN,<4cm,0
OU-168-PR,MMEA,>4cm,0
OU-168-PR,MUSS,<4cm,0
OU-168-PR,MYCE,>4cm,0
OU-168-PR,OCUL,<4cm,0
OU-168-PR,OCUL,>4cm,0
OU-168-PR,ORBI,<4cm,0
OU-168-PR,ORBI,>4cm,0
OU-168-PR,PORI,<4cm,0
OU-168-PR,PORI,>4cm,16
OU-168-PR,SCOL,>4cm,0
OU-168-PR,SIDE,<4cm,4
OU-168-PR,SIDE,>4cm,7
OU-168-PR,SINT,<4cm,5
OU-168-PR,SINT,>4cm,13
OU-168-PR,SOLE,<4cm,0
OU-168-PR,SOLE,>4cm,0
OU-169-PR,ACER,<4cm,0
OU-169-PR,ACER,>4cm,0
OU-169-PR,AGAR,<4cm,0
OU-169-PR,AGAR,>4cm,0
OU-169-PR,DSTO,>4cm,0
OU-169-PR,EFAS,>4cm,0
OU-169-PR,FAVI,<4cm,0
OU-169-PR,FAVI,>4cm,0
OU-169-PR,HCUC,<4cm,0
OU-169-PR,HCUC,>4cm,0
OU-169-PR,MADR,<4cm,0
OU-169-PR,MADR,>4cm,2
OU-169-PR,MCAV,<4cm,0
OU-169-PR,MCAV,>4cm,4
OU-169-PR,MEAN,<4cm,0
OU-169-PR,MMEA,>4cm,0
OU-169-PR,MUSS,<4cm,0
OU-169-PR,MYCE,>4cm,0
OU-169-PR,OCUL,<4cm,0
OU-169-PR,OCUL,>4cm,0
OU-169-PR,ORBI,<4cm,0
OU-169-PR,ORBI,>4cm,0
OU-169-PR,PORI,<4cm,0
OU-169-PR,PORI,>4cm,3
OU-169-PR,SCOL,>4cm,0
OU-169-PR,SIDE,<4cm,3
OU-169-PR,SIDE,>4cm,8
OU-169-PR,SINT,<4cm,5
OU-169-PR,SINT,>4cm,5
OU-169-PR,SOLE,<4cm,0
OU-169-PR,SOLE,>4cm,0
OU-170-PR,ACER,<4cm,0
OU-170-PR,ACER,>4cm,0
OU-170-PR,AGAR,<4cm,0
OU-170-PR,AGAR,>4cm,0
OU-170-PR,DSTO,>4cm,0
OU-170-PR,EFAS,>4cm,0
OU-170-PR,FAVI,<4cm,0
OU-170-PR,FAVI,>4cm,0
OU-170-PR,HCUC,<4cm,0
OU-170-PR,HCUC,>4cm,0
OU-170-PR,MADR,<4cm,0
OU-170-PR,MADR,>4cm,7
OU-170-PR,MCAV,<4cm,1
OU-170-PR,MCAV,>4cm,3
OU-170-PR,MEAN,<4cm,1
OU-170-PR,MMEA,>4cm,0
OU-170-PR,MUSS,<4cm,1
OU-170-PR,MYCE,>4cm,0
OU-170-PR,OCUL,<4cm,0
OU-170-PR,OCUL,>4cm,0
OU-170-PR,ORBI,<4cm,0
OU-170-PR,ORBI,>4cm,0
OU-170-PR,PORI,<4cm,1
OU-170-PR,PORI,>4cm,1
OU-170-PR,SCOL,>4cm,0
OU-170-PR,SIDE,<4cm,2
OU-170-PR,SIDE,>4cm,5
OU-170-PR,SINT,<4cm,1
OU-170-PR,SINT,>4cm,13
OU-170-PR,SOLE,<4cm,0
OU-170-PR,SOLE,>4cm,0
OU-188-CP,ACER,<4cm,0
OU-188-CP,ACER,>4cm,0
OU-188-CP,AGAR,<4cm,0
OU-188-CP,AGAR,>4cm,0
OU-188-CP,DSTO,>4cm,0
OU-188-CP,EFAS,>4cm,0
OU-188-CP,FAVI,<4cm,0
OU-188-CP,FAVI,>4cm,0
OU-188-CP,HCUC,<4cm,0
OU-188-CP,HCUC,>4cm,0
OU-188-CP,MADR,<4cm,0
OU-188-CP,MADR,>4cm,0
OU-188-CP,MCAV,<4cm,0
OU-188-CP,MCAV,>4cm,2
OU-188-CP,MEAN,<4cm,1
OU-188-CP,MMEA,>4cm,1
OU-188-CP,MUSS,<4cm,1
OU-188-CP,MYCE,>4cm,0
OU-188-CP,OCUL,<4cm,0
OU-188-CP,OCUL,>4cm,0
OU-188-CP,ORBI,<4cm,0
OU-188-CP,ORBI,>4cm,0
OU-188-CP,PORI,<4cm,1
OU-188-CP,PORI,>4cm,3
OU-188-CP,SCOL,>4cm,0
OU-188-CP,SIDE,<4cm,0
OU-188-CP,SIDE,>4cm,2
OU-188-CP,SINT,<4cm,0
OU-188-CP,SINT,>4cm,8
OU-188-CP,SOLE,<4cm,0
OU-188-CP,SOLE,>4cm,0
OU-189-LR,ACER,<4cm,0
OU-189-LR,ACER,>4cm,0
OU-189-LR,AGAR,<4cm,0
OU-189-LR,AGAR,>4cm,0
OU-189-LR,DSTO,>4cm,0
OU-189-LR,EFAS,>4cm,1
OU-189-LR,FAVI,<4cm,0
OU-189-LR,FAVI,>4cm,0
OU-189-LR,HCUC,<4cm,0
OU-189-LR,HCUC,>4cm,0
OU-189-LR,MADR,<4cm,0
OU-189-LR,MADR,>4cm,1
OU-189-LR,MCAV,<4cm,0
OU-189-LR,MCAV,>4cm,3
OU-189-LR,MEAN,<4cm,0
OU-189-LR,MMEA,>4cm,0
OU-189-LR,MUSS,<4cm,0
OU-189-LR,MYCE,>4cm,0
OU-189-LR,OCUL,<4cm,0
OU-189-LR,OCUL,>4cm,0
OU-189-LR,ORBI,<4cm,0
OU-189-LR,ORBI,>4cm,0
OU-189-LR,PORI,<4cm,0
OU-189-LR,PORI,>4cm,2
OU-189-LR,SCOL,>4cm,0
OU-189-LR,SIDE,<4cm,1
OU-189-LR,SIDE,>4cm,5
OU-189-LR,SINT,<4cm,0
OU-189-LR,SINT,>4cm,1
OU-189-LR,SOLE,<4cm,0
OU-189-LR,SOLE,>4cm,1
OU-190-LR,ACER,<4cm,0
OU-190-LR,ACER,>4cm,0
OU-190-LR,AGAR,<4cm,0
OU-190-LR,AGAR,>4cm,0
OU-190-LR,DSTO,>4cm,0
OU-190-LR,EFAS,>4cm,1
OU-190-LR,FAVI,<4cm,0
OU-190-LR,FAVI,>4cm,0
OU-190-LR,HCUC,<4cm,0
OU-190-LR,HCUC,>4cm,0
OU-190-LR,MADR,<4cm,0
OU-190-LR,MADR,>4cm,0
OU-190-LR,MCAV,<4cm,1
OU-190-LR,MCAV,>4cm,5
OU-190-LR,MEAN,<4cm,1
OU-190-LR,MMEA,>4cm,0
OU-190-LR,MUSS,<4cm,0
OU-190-LR,MYCE,>4cm,0
OU-190-LR,OCUL,<4cm,0
OU-190-LR,OCUL,>4cm,0
OU-190-LR,ORBI,<4cm,0
OU-190-LR,ORBI,>4cm,0
OU-190-LR,PORI,<4cm,1
OU-190-LR,PORI,>4cm,10
OU-190-LR,SCOL,>4cm,0
OU-190-LR,SIDE,<4cm,3
OU-190-LR,SIDE,>4cm,12
OU-190-LR,SINT,<4cm,1
OU-190-LR,SINT,>4cm,8
OU-190-LR,SOLE,<4cm,0
OU-190-LR,SOLE,>4cm,0
OU-191-LR,ACER,<4cm,0
OU-191-LR,ACER,>4cm,0
OU-191-LR,AGAR,<4cm,0
OU-191-LR,AGAR,>4cm,0
OU-191-LR,DSTO,>4cm,0
OU-191-LR,EFAS,>4cm,0
OU-191-LR,FAVI,<4cm,0
OU-191-LR,FAVI,>4cm,0
OU-191-LR,HCUC,<4cm,0
OU-191-LR,HCUC,>4cm,0
OU-191-LR,MADR,<4cm,0
OU-191-LR,MADR,>4cm,2
OU-191-LR,MCAV,<4cm,3
OU-191-LR,MCAV,>4cm,6
OU-191-LR,MEAN,<4cm,0
OU-191-LR,MMEA,>4cm,0
OU-191-LR,MUSS,<4cm,0
OU-191-LR,MYCE,>4cm,0
OU-191-LR,OCUL,<4cm,0
OU-191-LR,OCUL,>4cm,0
OU-191-LR,ORBI,<4cm,0
OU-191-LR,ORBI,>4cm,0
OU-191-LR,PORI,<4cm,1
OU-191-LR,PORI,>4cm,8
OU-191-LR,SCOL,>4cm,0
OU-191-LR,SIDE,<4cm,0
OU-191-LR,SIDE,>4cm,5
OU-191-LR,SINT,<4cm,0
OU-191-LR,SINT,>4cm,4
OU-191-LR,SOLE,<4cm,0
OU-191-LR,SOLE,>4cm,0
OU-192-PR,ACER,<4cm,0
OU-192-PR,ACER,>4cm,0
OU-192-PR,AGAR,<4cm,0
OU-192-PR,AGAR,>4cm,1
OU-192-PR,DSTO,>4cm,0
OU-192-PR,EFAS,>4cm,0
OU-192-PR,FAVI,<4cm,0
OU-192-PR,FAVI,>4cm,0
OU-192-PR,HCUC,<4cm,0
OU-192-PR,HCUC,>4cm,1
OU-192-PR,MADR,<4cm,0
OU-192-PR,MADR,>4cm,5
OU-192-PR,MCAV,<4cm,3
OU-192-PR,MCAV,>4cm,1
OU-192-PR,MEAN,<4cm,0
OU-192-PR,MMEA,>4cm,0
OU-192-PR,MUSS,<4cm,0
OU-192-PR,MYCE,>4cm,0
OU-192-PR,OCUL,<4cm,0
OU-192-PR,OCUL,>4cm,0
OU-192-PR,ORBI,<4cm,0
OU-192-PR,ORBI,>4cm,0
OU-192-PR,PORI,<4cm,0
OU-192-PR,PORI,>4cm,0
OU-192-PR,SCOL,>4cm,0
OU-192-PR,SIDE,<4cm,0
OU-192-PR,SIDE,>4cm,2
OU-192-PR,SINT,<4cm,0
OU-192-PR,SINT,>4cm,9
OU-192-PR,SOLE,<4cm,0
OU-192-PR,SOLE,>4cm,0
OU-41-CP,ACER,<4cm,0
OU-41-CP,ACER,>4cm,0
OU-41-CP,AGAR,<4cm,0
OU-41-CP,AGAR,>4cm,3
OU-41-CP,DSTO,>4cm,0
OU-41-CP,EFAS,>4cm,0
OU-41-CP,FAVI,<4cm,0
OU-41-CP,FAVI,>4cm,0
OU-41-CP,HCUC,<4cm,0
OU-41-CP,HCUC,>4cm,0
OU-41-CP,MADR,<4cm,0
OU-41-CP,MADR,>4cm,0
OU-41-CP,MCAV,<4cm,4
OU-41-CP,MCAV,>4cm,2
OU-41-CP,MEAN,<4cm,0
OU-41-CP,MMEA,>4cm,0
OU-41-CP,MUSS,<4cm,0
OU-41-CP,MYCE,>4cm,0
OU-41-CP,OCUL,<4cm,0
OU-41-CP,OCUL,>4cm,0
OU-41-CP,ORBI,<4cm,0
OU-41-CP,ORBI,>4cm,0
OU-41-CP,PORI,<4cm,0
OU-41-CP,PORI,>4cm,6
OU-41-CP,SCOL,>4cm,0
OU-41-CP,SIDE,<4cm,8
OU-41-CP,SIDE,>4cm,2
OU-41-CP,SINT,<4cm,4
OU-41-CP,SINT,>4cm,0
OU-41-CP,SOLE,<4cm,0
OU-41-CP,SOLE,>4cm,1
OU-42-CP,ACER,<4cm,0
OU-42-CP,ACER,>4cm,0
OU-42-CP,AGAR,<4cm,0
OU-42-CP,AGAR,>4cm,0
OU-42-CP,DSTO,>4cm,1
OU-42-CP,EFAS,>4cm,0
OU-42-CP,FAVI,<4cm,0
OU-42-CP,FAVI,>4cm,1
OU-42-CP,HCUC,<4cm,0
OU-42-CP,HCUC,>4cm,0
OU-42-CP,MADR,<4cm,0
OU-42-CP,MADR,>4cm,0
OU-42-CP,MCAV,<4cm,2
OU-42-CP,MCAV,>4cm,2
OU-42-CP,MEAN,<4cm,0
OU-42-CP,MMEA,>4cm,0
OU-42-CP,MUSS,<4cm,0
OU-42-CP,MYCE,>4cm,0
OU-42-CP,OCUL,<4cm,0
OU-42-CP,OCUL,>4cm,0
OU-42-CP,ORBI,<4cm,0
OU-42-CP,ORBI,>4cm,0
OU-42-CP,PORI,<4cm,1
OU-42-CP,PORI,>4cm,5
OU-42-CP,SCOL,>4cm,0
OU-42-CP,SIDE,<4cm,3
OU-42-CP,SIDE,>4cm,2
OU-42-CP,SINT,<4cm,0
OU-42-CP,SINT,>4cm,2
OU-42-CP,SOLE,<4cm,0
OU-42-CP,SOLE,>4cm,0
OU-43-CP,ACER,<4cm,0
OU-43-CP,ACER,>4cm,0
OU-43-CP,AGAR,<4cm,0
OU-43-CP,AGAR,>4cm,0
OU-43-CP,DSTO,>4cm,0
OU-43-CP,EFAS,>4cm,0
OU-43-CP,FAVI,<4cm,0
OU-43-CP,FAVI,>4cm,0
OU-43-CP,HCUC,<4cm,0
OU-43-CP,HCUC,>4cm,0
OU-43-CP,MADR,<4cm,0
OU-43-CP,MADR,>4cm,2
OU-43-CP,MCAV,<4cm,3
OU-43-CP,MCAV,>4cm,1
OU-43-CP,MEAN,<4cm,0
OU-43-CP,MMEA,>4cm,1
OU-43-CP,MUSS,<4cm,0
OU-43-CP,MYCE,>4cm,0
OU-43-CP,OCUL,<4cm,0
OU-43-CP,OCUL,>4cm,0
OU-43-CP,ORBI,<4cm,0
OU-43-CP,ORBI,>4cm,0
OU-43-CP,PORI,<4cm,0
OU-43-CP,PORI,>4cm,6
OU-43-CP,SCOL,>4cm,0
OU-43-CP,SIDE,<4cm,6
OU-43-CP,SIDE,>4cm,7
OU-43-CP,SINT,<4cm,1
OU-43-CP,SINT,>4cm,3
OU-43-CP,SOLE,<4cm,0
OU-43-CP,SOLE,>4cm,0
OU-44-CP,ACER,<4cm,0
OU-44-CP,ACER,>4cm,0
OU-44-CP,AGAR,<4cm,0
OU-44-CP,AGAR,>4cm,0
OU-44-CP,DSTO,>4cm,0
OU-44-CP,EFAS,>4cm,0
OU-44-CP,FAVI,<4cm,0
OU-44-CP,FAVI,>4cm,1
OU-44-CP,HCUC,<4cm,0
OU-44-CP,HCUC,>4cm,0
OU-44-CP,MADR,<4cm,0
OU-44-CP,MADR,>4cm,0
OU-44-CP,MCAV,<4cm,2
OU-44-CP,MCAV,>4cm,3
OU-44-CP,MEAN,<4cm,1
OU-44-CP,MMEA,>4cm,0
OU-44-CP,MUSS,<4cm,0
OU-44-CP,MYCE,>4cm,0
OU-44-CP,OCUL,<4cm,0
OU-44-CP,OCUL,>4cm,0
OU-44-CP,ORBI,<4cm,0
OU-44-CP,ORBI,>4cm,1
OU-44-CP,PORI,<4cm,0
OU-44-CP,PORI,>4cm,10
OU-44-CP,SCOL,>4cm,0
OU-44-CP,SIDE,<4cm,6
OU-44-CP,SIDE,>4cm,5
OU-44-CP,SINT,<4cm,2
OU-44-CP,SINT,>4cm,3
OU-44-CP,SOLE,<4cm,0
OU-44-CP,SOLE,>4cm,3
OU-45-CP,ACER,<4cm,0
OU-45-CP,ACER,>4cm,0
OU-45-CP,AGAR,<4cm,0
OU-45-CP,AGAR,>4cm,0
OU-45-CP,DSTO,>4cm,0
OU-45-CP,EFAS,>4cm,0
OU-45-CP,FAVI,<4cm,0
OU-45-CP,FAVI,>4cm,0
OU-45-CP,HCUC,<4cm,0
OU-45-CP,HCUC,>4cm,0
OU-45-CP,MADR,<4cm,0
OU-45-CP,MADR,>4cm,2
OU-45-CP,MCAV,<4cm,7
OU-45-CP,MCAV,>4cm,1
OU-45-CP,MEAN,<4cm,1
OU-45-CP,MMEA,>4cm,1
OU-45-CP,MUSS,<4cm,0
OU-45-CP,MYCE,>4cm,0
OU-45-CP,OCUL,<4cm,0
OU-45-CP,OCUL,>4cm,0
OU-45-CP,ORBI,<4cm,0
OU-45-CP,ORBI,>4cm,0
OU-45-CP,PORI,<4cm,1
OU-45-CP,PORI,>4cm,7
OU-45-CP,SCOL,>4cm,0
OU-45-CP,SIDE,<4cm,6
OU-45-CP,SIDE,>4cm,6
