site,transect_num,taxon,max_width_cm,team
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SRAD,<4,Shedd Aquarium
3088,1,SRAD,<4,Shedd Aquarium
3088,1,SRAD,<4,Shedd Aquarium
3088,1,SRAD,<4,Shedd Aquarium
3088,1,SRAD,<4,Shedd Aquarium
3088,1,PAST,<4,Shedd Aquarium
3088,1,SINT,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,SSID,<4,Shedd Aquarium
3088,2,PAST,<4,Shedd Aquarium
3088,2,PPOR,<4,Shedd Aquarium
3088,2,PPOR,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SSID,<4,Shedd Aquarium
3089,1,SRAD,<4,Shedd Aquarium
3089,1,SRAD,<4,Shedd Aquarium
3089,1,SRAD,<4,Shedd Aquarium
3089,1,SRAD,<4,Shedd Aquarium
3089,1,PAST,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SSID,<4,Shedd Aquarium
3089,2,SRAD,<4,Shedd Aquarium
3089,2,SRAD,<4,Shedd Aquarium
3089,2,SINT,<4,Shedd Aquarium
3090,1,SSID,<4,Shedd Aquarium
3090,1,SSID,<4,Shedd Aquarium
3090,1,SRAD,<4,Shedd Aquarium
3090,1,SRAD,<4,Shedd Aquarium
3090,2,SSID,<4,Shedd Aquarium
3090,2,SSID,<4,Shedd Aquarium
3090,2,SSID,<4,Shedd Aquarium
3090,2,SRAD,<4,Shedd Aquarium
3091,1,SSID,<4,Shedd Aquarium
3091,1,SRAD,<4,Shedd Aquarium
3091,1,SRAD,<4,Shedd Aquarium
3091,1,SRAD,<4,Shedd Aquarium
3091,1,SRAD,<4,Shedd Aquarium
3092,1,SSID,<4,Shedd Aquarium
3092,1,SSID,<4,Shedd Aquarium
3092,1,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,SSID,<4,Shedd Aquarium
3092,2,PPOR,<4,Shedd Aquarium
3093,1,SSID,<4,Shedd Aquarium
3093,1,SSID,<4,Shedd Aquarium
3093,1,SSID,<4,Shedd Aquarium
3093,1,PAST,<4,Shedd Aquarium
3093,2,SSID,<4,Shedd Aquarium
3093,2,SSID,<4,Shedd Aquarium
3093,2,PPOR,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,1,SSID,<4,Shedd Aquarium
3094,2,SSID,<4,Shedd Aquarium
3094,2,SSID,<4,Shedd Aquarium
3094,2,SSID,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,SRAD,<4,Shedd Aquarium
3094,2,PAST,<4,Shedd Aquarium
3094,2,PAST,<4,Shedd Aquarium
3094,2,PAST,<4,Shedd Aquarium
3094,2,PAST,<4,Shedd Aquarium
3094,2,PAST,<4,Shedd Aquarium
3094,2,SINT,<4,Shedd Aquarium
3094,2,SINT,<4,Shedd Aquarium
