site,taxon,class,n
IN-108-AR,AGAR,>4cm,0
IN-108-AR,AHUM,<4cm,0
IN-108-AR,AHUM,>4cm,0
IN-108-AR,ALAM,<4cm,0
IN-108-AR,ALAM,>4cm,0
IN-108-AR,CNAT,<4cm,0
IN-108-AR,CNAT,>4cm,0
IN-108-AR,DLAB,<4cm,0
IN-108-AR,DLAB,>4cm,0
IN-108-AR,DSTO,<4cm,2
IN-108-AR,DSTO,>4cm,2
IN-108-AR,EFAS,<4cm,0
IN-108-AR,EFAS,>4cm,0
IN-108-AR,HCUC,<4cm,0
IN-108-AR,HCUC,>4cm,0
IN-108-AR,MADR,<4cm,0
IN-108-AR,MADR,>4cm,0
IN-108-AR,MALI,<4cm,0
IN-108-AR,MALI,>4cm,0
IN-108-AR,MARE,<4cm,0
IN-108-AR,MARE,>4cm,0
IN-108-AR,MCAV,<4cm,4
IN-108-AR,MCAV,>4cm,2
IN-108-AR,MDEC,<4cm,0
IN-108-AR,MDEC,>4cm,0
IN-108-AR,MLAM,<4cm,0
IN-108-AR,MLAM,>4cm,0
IN-108-AR,MMEA,<4cm,0
IN-108-AR,MMEA,>4cm,0
IN-108-AR,MPHA,<4cm,0
IN-108-AR,MPHA,>4cm,0
IN-108-AR,MYCE,<4cm,0
IN-108-AR,MYCE,>4cm,0
IN-108-AR,OANN,<4cm,0
IN-108-AR,OANN,>4cm,0
IN-108-AR,ODIF,<4cm,0
IN-108-AR,ODIF,>4cm,0
IN-108-AR,OFAV,<4cm,0
IN-108-AR,OFAV,>4cm,0
IN-108-AR,PAST,<4cm,3
IN-108-AR,PAST,>4cm,16
IN-108-AR,PCLI,<4cm,0
IN-108-AR,PCLI,>4cm,0
IN-108-AR,PFUR,<4cm,0
IN-108-AR,PFUR,>4cm,0
IN-108-AR,PPOR,<4cm,0
IN-108-AR,PPOR,>4cm,4
IN-108-AR,PSTR,<4cm,0
IN-108-AR,PSTR,>4cm,0
IN-108-AR,SBOU,<4cm,0
IN-108-AR,SBOU,>4cm,1
IN-108-AR,SCOL,<4cm,0
IN-108-AR,SCOL,>4cm,0
IN-108-AR,SCUB,<4cm,0
IN-108-AR,SCUB,>4cm,0
IN-108-AR,SIDE,<4cm,46
IN-108-AR,SIDE,>4cm,0
IN-108-AR,SINT,<4cm,1
IN-108-AR,SINT,>4cm,0
IN-108-AR,SRAD,<4cm,0
IN-108-AR,SRAD,>4cm,3
IN-108-AR,SSID,<4cm,0
IN-108-AR,SSID,>4cm,13
IN-109-AR,AAGA,<4cm,0
IN-109-AR,AAGA,>4cm,0
IN-109-AR,ACER,<4cm,0
IN-109-AR,ACER,>4cm,0
IN-109-AR,AFRA,<4cm,0
IN-109-AR,AFRA,>4cm,0
IN-109-AR,AGAR,<4cm,0
IN-109-AR,AGAR,>4cm,0
IN-109-AR,AHUM,<4cm,0
IN-109-AR,AHUM,>4cm,0
IN-109-AR,ALAM,<4cm,0
IN-109-AR,ALAM,>4cm,0
IN-109-AR,CNAT,<4cm,0
IN-109-AR,CNAT,>4cm,0
IN-109-AR,DLAB,<4cm,0
IN-109-AR,DLAB,>4cm,0
IN-109-AR,DSTO,<4cm,2
IN-109-AR,DSTO,>4cm,2
IN-109-AR,EFAS,<4cm,0
IN-109-AR,EFAS,>4cm,0
IN-109-AR,HCUC,<4cm,0
IN-109-AR,HCUC,>4cm,0
IN-109-AR,MADR,<4cm,0
IN-109-AR,MADR,>4cm,0
IN-109-AR,MALI,<4cm,0
IN-109-AR,MALI,>4cm,0
IN-109-AR,MARE,<4cm,0
IN-109-AR,MARE,>4cm,0
IN-109-AR,MCAV,<4cm,5
IN-109-AR,MCAV,>4cm,0
IN-109-AR,MDEC,<4cm,0
IN-109-AR,MDEC,>4cm,0
IN-109-AR,MLAM,<4cm,0
IN-109-AR,MLAM,>4cm,0
IN-109-AR,MMEA,<4cm,0
IN-109-AR,MMEA,>4cm,0
IN-109-AR,MPHA,<4cm,0
IN-109-AR,MPHA,>4cm,0
IN-109-AR,MYCE,<4cm,0
IN-109-AR,MYCE,>4cm,0
IN-109-AR,OANN,<4cm,0
IN-109-AR,OANN,>4cm,0
IN-109-AR,ODIF,<4cm,0
IN-109-AR,ODIF,>4cm,0
IN-109-AR,OFAV,<4cm,0
IN-109-AR,OFAV,>4cm,0
IN-109-AR,PAST,<4cm,0
IN-109-AR,PAST,>4cm,1
IN-109-AR,PCLI,<4cm,0
IN-109-AR,PCLI,>4cm,0
IN-109-AR,PFUR,<4cm,0
IN-109-AR,PFUR,>4cm,0
IN-109-AR,PPOR,<4cm,0
IN-109-AR,PPOR,>4cm,1
IN-109-AR,PSTR,<4cm,0
IN-109-AR,PSTR,>4cm,0
IN-109-AR,SBOU,<4cm,1
IN-109-AR,SBOU,>4cm,0
IN-109-AR,SCOL,<4cm,0
IN-109-AR,SCOL,>4cm,0
IN-109-AR,SCUB,<4cm,0
IN-109-AR,SCUB,>4cm,0
IN-109-AR,SIDE,<4cm,19
IN-109-AR,SIDE,>4cm,0
IN-109-AR,SINT,<4cm,0
IN-109-AR,SINT,>4cm,0
IN-109-AR,SRAD,<4cm,0
IN-109-AR,SRAD,>4cm,2
IN-109-AR,SSID,<4cm,0
IN-109-AR,SSID,>4cm,7
IN-11-CP,AAGA,<4cm,0
IN-11-CP,AAGA,>4cm,0
IN-11-CP,ACER,<4cm,0
IN-11-CP,ACER,>4cm,0
IN-11-CP,AFRA,<4cm,0
IN-11-CP,AFRA,>4cm,0
IN-11-CP,AGAR,<4cm,0
IN-11-CP,AGAR,>4cm,0
IN-11-CP,AHUM,<4cm,0
IN-11-CP,AHUM,>4cm,0
IN-11-CP,ALAM,<4cm,0
IN-11-CP,ALAM,>4cm,0
IN-11-CP,CNAT,<4cm,0
IN-11-CP,CNAT,>4cm,0
IN-11-CP,DLAB,<4cm,0
IN-11-CP,DLAB,>4cm,0
IN-11-CP,DSTO,<4cm,1
IN-11-CP,DSTO,>4cm,0
IN-11-CP,EFAS,<4cm,0
IN-11-CP,EFAS,>4cm,0
IN-11-CP,HCUC,<4cm,0
IN-11-CP,HCUC,>4cm,0
IN-11-CP,MADR,<4cm,0
IN-11-CP,MADR,>4cm,0
IN-11-CP,MALI,<4cm,0
IN-11-CP,MALI,>4cm,0
IN-11-CP,MARE,<4cm,0
IN-11-CP,MARE,>4cm,0
IN-11-CP,MCAV,<4cm,0
IN-11-CP,MCAV,>4cm,0
IN-11-CP,MDEC,<4cm,0
IN-11-CP,MDEC,>4cm,0
IN-11-CP,MLAM,<4cm,0
IN-11-CP,MLAM,>4cm,0
IN-11-CP,MMEA,<4cm,1
IN-11-CP,MMEA,>4cm,0
IN-11-CP,MPHA,<4cm,0
IN-11-CP,MPHA,>4cm,0
IN-11-CP,MYCE,<4cm,0
IN-11-CP,MYCE,>4cm,0
IN-11-CP,OANN,<4cm,0
IN-11-CP,OANN,>4cm,0
IN-11-CP,ODIF,<4cm,0
IN-11-CP,ODIF,>4cm,0
IN-11-CP,OFAV,<4cm,0
IN-11-CP,OFAV,>4cm,0
IN-11-CP,PAST,<4cm,1
IN-11-CP,PAST,>4cm,2
IN-11-CP,PCLI,<4cm,0
IN-11-CP,PCLI,>4cm,0
IN-11-CP,PFUR,<4cm,0
IN-11-CP,PFUR,>4cm,0
IN-11-CP,PPOR,<4cm,0
IN-11-CP,PPOR,>4cm,0
IN-11-CP,PSTR,<4cm,0
IN-11-CP,PSTR,>4cm,1
IN-11-CP,SBOU,<4cm,0
IN-11-CP,SBOU,>4cm,3
IN-11-CP,SCOL,<4cm,0
IN-11-CP,SCOL,>4cm,0
IN-11-CP,SCUB,<4cm,0
IN-11-CP,SCUB,>4cm,0
IN-11-CP,SIDE,<4cm,108
IN-11-CP,SIDE,>4cm,3
IN-11-CP,SINT,<4cm,0
IN-11-CP,SINT,>4cm,1
IN-11-CP,SRAD,<4cm,0
IN-11-CP,SRAD,>4cm,0
IN-11-CP,SSID,<4cm,0
IN-11-CP,SSID,>4cm,0
IN-110-AR,AAGA,<4cm,0
IN-110-AR,AAGA,>4cm,0
IN-110-AR,ACER,<4cm,0
IN-110-AR,ACER,>4cm,0
IN-110-AR,AFRA,<4cm,0
IN-110-AR,AFRA,>4cm,0
IN-110-AR,AGAR,<4cm,0
IN-110-AR,AGAR,>4cm,0
IN-110-AR,AHUM,<4cm,0
IN-110-AR,AHUM,>4cm,0
IN-110-AR,ALAM,<4cm,0
IN-110-AR,ALAM,>4cm,0
IN-110-AR,CNAT,<4cm,0
IN-110-AR,CNAT,>4cm,0
IN-110-AR,DLAB,<4cm,0
IN-110-AR,DLAB,>4cm,0
IN-110-AR,DSTO,<4cm,0
IN-110-AR,DSTO,>4cm,0
IN-110-AR,EFAS,<4cm,0
IN-110-AR,EFAS,>4cm,0
IN-110-AR,HCUC,<4cm,0
IN-110-AR,HCUC,>4cm,0
IN-110-AR,MADR,<4cm,0
IN-110-AR,MADR,>4cm,0
IN-110-AR,MALI,<4cm,0
IN-110-AR,MALI,>4cm,0
IN-110-AR,MARE,<4cm,0
IN-110-AR,MARE,>4cm,0
IN-110-AR,MCAV,<4cm,2
IN-110-AR,MCAV,>4cm,1
IN-110-AR,MDEC,<4cm,0
IN-110-AR,MDEC,>4cm,0
IN-110-AR,MLAM,<4cm,0
IN-110-AR,MLAM,>4cm,0
IN-110-AR,MMEA,<4cm,1
IN-110-AR,MMEA,>4cm,0
IN-110-AR,MPHA,<4cm,0
IN-110-AR,MPHA,>4cm,0
IN-110-AR,MYCE,<4cm,0
IN-110-AR,MYCE,>4cm,0
IN-110-AR,OANN,<4cm,0
IN-110-AR,OANN,>4cm,0
IN-110-AR,ODIF,<4cm,0
IN-110-AR,ODIF,>4cm,0
IN-110-AR,OFAV,<4cm,0
IN-110-AR,OFAV,>4cm,0
IN-110-AR,PAST,<4cm,1
IN-110-AR,PAST,>4cm,0
IN-110-AR,PCLI,<4cm,0
IN-110-AR,PCLI,>4cm,0
IN-110-AR,PFUR,<4cm,0
IN-110-AR,PFUR,>4cm,0
IN-110-AR,PPOR,<4cm,0
IN-110-AR,PPOR,>4cm,0
IN-110-AR,PSTR,<4cm,0
IN-110-AR,PSTR,>4cm,0
IN-110-AR,SBOU,<4cm,0
IN-110-AR,SBOU,>4cm,0
IN-110-AR,SCOL,<4cm,0
IN-110-AR,SCOL,>4cm,0
IN-110-AR,SCUB,<4cm,0
IN-110-AR,SCUB,>4cm,0
IN-110-AR,SIDE,<4cm,16
IN-110-AR,SIDE,>4cm,0
IN-110-AR,SINT,<4cm,2
IN-110-AR,SINT,>4cm,1
IN-110-AR,SRAD,<4cm,0
IN-110-AR,SRAD,>4cm,2
IN-110-AR,SSID,<4cm,0
IN-110-AR,SSID,>4cm,1
IN-111-AR,AAGA,<4cm,0
IN-111-AR,AAGA,>4cm,0
IN-111-AR,ACER,<4cm,0
IN-111-AR,ACER,>4cm,0
IN-111-AR,AFRA,<4cm,0
IN-111-AR,AFRA,>4cm,0
IN-111-AR,AGAR,<4cm,0
IN-111-AR,AGAR,>4cm,0
IN-111-AR,AHUM,<4cm,0
IN-111-AR,AHUM,>4cm,0
IN-111-AR,ALAM,<4cm,0
IN-111-AR,ALAM,>4cm,0
IN-111-AR,CNAT,<4cm,0
IN-111-AR,CNAT,>4cm,0
IN-111-AR,DLAB,<4cm,0
IN-111-AR,DLAB,>4cm,0
IN-111-AR,DSTO,<4cm,6
IN-111-AR,DSTO,>4cm,0
IN-111-AR,EFAS,<4cm,0
IN-111-AR,EFAS,>4cm,0
IN-111-AR,HCUC,<4cm,0
IN-111-AR,HCUC,>4cm,0
IN-111-AR,MADR,<4cm,0
IN-111-AR,MADR,>4cm,0
IN-111-AR,MALI,<4cm,0
IN-111-AR,MALI,>4cm,0
IN-111-AR,MARE,<4cm,0
IN-111-AR,MARE,>4cm,0
IN-111-AR,MCAV,<4cm,10
IN-111-AR,MCAV,>4cm,2
IN-111-AR,MDEC,<4cm,0
IN-111-AR,MDEC,>4cm,0
IN-111-AR,MLAM,<4cm,0
IN-111-AR,MLAM,>4cm,0
IN-111-AR,MMEA,<4cm,1
IN-111-AR,MMEA,>4cm,0
IN-111-AR,MPHA,<4cm,0
IN-111-AR,MPHA,>4cm,0
IN-111-AR,MYCE,<4cm,0
IN-111-AR,MYCE,>4cm,0
IN-111-AR,OANN,<4cm,0
IN-111-AR,OANN,>4cm,0
IN-111-AR,ODIF,<4cm,0
IN-111-AR,ODIF,>4cm,0
IN-111-AR,OFAV,<4cm,1
IN-111-AR,OFAV,>4cm,0
IN-111-AR,PAST,<4cm,6
IN-111-AR,PAST,>4cm,18
IN-111-AR,PCLI,<4cm,0
IN-111-AR,PCLI,>4cm,0
IN-111-AR,PFUR,<4cm,0
IN-111-AR,PFUR,>4cm,0
IN-111-AR,PPOR,<4cm,3
IN-111-AR,PPOR,>4cm,2
IN-111-AR,PSTR,<4cm,0
IN-111-AR,PSTR,>4cm,1
IN-111-AR,SBOU,<4cm,0
IN-111-AR,SBOU,>4cm,0
IN-111-AR,SCOL,<4cm,0
IN-111-AR,SCOL,>4cm,0
IN-111-AR,SCUB,<4cm,0
IN-111-AR,SCUB,>4cm,0
IN-111-AR,SIDE,<4cm,54
IN-111-AR,SIDE,>4cm,0
IN-111-AR,SINT,<4cm,1
IN-111-AR,SINT,>4cm,2
IN-111-AR,SRAD,<4cm,0
IN-111-AR,SRAD,>4cm,6
IN-111-AR,SSID,<4cm,0
IN-111-AR,SSID,>4cm,14
IN-112-LR,AAGA,<4cm,0
IN-112-LR,AAGA,>4cm,1
IN-112-LR,ACER,<4cm,0
IN-112-LR,ACER,>4cm,0
IN-112-LR,AFRA,<4cm,0
IN-112-LR,AFRA,>4cm,0
IN-112-LR,AGAR,<4cm,0
IN-112-LR,AGAR,>4cm,0
IN-112-LR,AHUM,<4cm,0
IN-112-LR,AHUM,>4cm,0
IN-112-LR,ALAM,<4cm,0
IN-112-LR,ALAM,>4cm,0
IN-112-LR,CNAT,<4cm,0
IN-112-LR,CNAT,>4cm,0
IN-112-LR,DLAB,<4cm,0
IN-112-LR,DLAB,>4cm,0
IN-112-LR,DSTO,<4cm,0
IN-112-LR,DSTO,>4cm,0
IN-112-LR,EFAS,<4cm,1
IN-112-LR,EFAS,>4cm,0
IN-112-LR,HCUC,<4cm,0
IN-112-LR,HCUC,>4cm,0
IN-112-LR,MADR,<4cm,0
IN-112-LR,MADR,>4cm,0
IN-112-LR,MALI,<4cm,0
IN-112-LR,MALI,>4cm,0
IN-112-LR,MARE,<4cm,1
IN-112-LR,MARE,>4cm,0
IN-112-LR,MCAV,<4cm,6
IN-112-LR,MCAV,>4cm,3
IN-112-LR,MDEC,<4cm,0
IN-112-LR,MDEC,>4cm,1
IN-112-LR,MLAM,<4cm,0
IN-112-LR,MLAM,>4cm,0
IN-112-LR,MMEA,<4cm,0
IN-112-LR,MMEA,>4cm,0
IN-112-LR,MPHA,<4cm,0
IN-112-LR,MPHA,>4cm,0
IN-112-LR,MYCE,<4cm,0
IN-112-LR,MYCE,>4cm,0
IN-112-LR,OANN,<4cm,0
IN-112-LR,OANN,>4cm,0
IN-112-LR,ODIF,<4cm,0
IN-112-LR,ODIF,>4cm,0
IN-112-LR,OFAV,<4cm,0
IN-112-LR,OFAV,>4cm,0
IN-112-LR,PAST,<4cm,0
IN-112-LR,PAST,>4cm,1
IN-112-LR,PCLI,<4cm,0
IN-112-LR,PCLI,>4cm,0
IN-112-LR,PFUR,<4cm,0
IN-112-LR,PFUR,>4cm,0
IN-112-LR,PPOR,<4cm,2
IN-112-LR,PPOR,>4cm,3
IN-112-LR,PSTR,<4cm,2
IN-112-LR,PSTR,>4cm,0
IN-112-LR,SBOU,<4cm,0
IN-112-LR,SBOU,>4cm,2
IN-112-LR,SCOL,<4cm,0
IN-112-LR,SCOL,>4cm,0
IN-112-LR,SCUB,<4cm,0
IN-112-LR,SCUB,>4cm,0
IN-112-LR,SIDE,<4cm,25
IN-112-LR,SIDE,>4cm,0
IN-112-LR,SINT,<4cm,1
IN-112-LR,SINT,>4cm,4
IN-112-LR,SRAD,<4cm,0
IN-112-LR,SRAD,>4cm,0
IN-112-LR,SSID,<4cm,0
IN-112-LR,SSID,>4cm,13
IN-113-LR,AAGA,<4cm,1
IN-113-LR,AAGA,>4cm,1
IN-113-LR,ACER,<4cm,0
IN-113-LR,ACER,>4cm,0
IN-113-LR,AFRA,<4cm,0
IN-113-LR,AFRA,>4cm,0
IN-113-LR,AGAR,<4cm,0
IN-113-LR,AGAR,>4cm,0
IN-113-LR,AHUM,<4cm,0
IN-113-LR,AHUM,>4cm,0
IN-113-LR,ALAM,<4cm,0
IN-113-LR,ALAM,>4cm,0
IN-113-LR,CNAT,<4cm,0
IN-113-LR,CNAT,>4cm,0
IN-113-LR,DLAB,<4cm,0
IN-113-LR,DLAB,>4cm,0
IN-113-LR,DSTO,<4cm,2
IN-113-LR,DSTO,>4cm,1
IN-113-LR,EFAS,<4cm,0
IN-113-LR,EFAS,>4cm,0
IN-113-LR,HCUC,<4cm,0
IN-113-LR,HCUC,>4cm,0
IN-113-LR,MADR,<4cm,0
IN-113-LR,MADR,>4cm,0
IN-113-LR,MALI,<4cm,0
IN-113-LR,MALI,>4cm,0
IN-113-LR,MARE,<4cm,0
IN-113-LR,MARE,>4cm,0
IN-113-LR,MCAV,<4cm,8
IN-113-LR,MCAV,>4cm,3
IN-113-LR,MDEC,<4cm,0
IN-113-LR,MDEC,>4cm,0
IN-113-LR,MLAM,<4cm,0
IN-113-LR,MLAM,>4cm,0
IN-113-LR,MMEA,<4cm,0
IN-113-LR,MMEA,>4cm,1
IN-113-LR,MPHA,<4cm,0
IN-113-LR,MPHA,>4cm,0
IN-113-LR,MYCE,<4cm,0
IN-113-LR,MYCE,>4cm,0
IN-113-LR,OANN,<4cm,0
IN-113-LR,OANN,>4cm,0
IN-113-LR,ODIF,<4cm,0
IN-113-LR,ODIF,>4cm,0
IN-113-LR,OFAV,<4cm,0
IN-113-LR,OFAV,>4cm,0
IN-113-LR,PAST,<4cm,0
IN-113-LR,PAST,>4cm,3
IN-113-LR,PCLI,<4cm,0
IN-113-LR,PCLI,>4cm,0
IN-113-LR,PFUR,<4cm,0
IN-113-LR,PFUR,>4cm,0
IN-113-LR,PPOR,<4cm,0
IN-113-LR,PPOR,>4cm,1
IN-113-LR,PSTR,<4cm,0
IN-113-LR,PSTR,>4cm,0
IN-113-LR,SBOU,<4cm,0
IN-113-LR,SBOU,>4cm,0
IN-113-LR,SCOL,<4cm,0
IN-113-LR,SCOL,>4cm,0
IN-113-LR,SCUB,<4cm,0
IN-113-LR,SCUB,>4cm,0
IN-113-LR,SIDE,<4cm,36
IN-113-LR,SIDE,>4cm,0
IN-113-LR,SINT,<4cm,0
IN-113-LR,SINT,>4cm,7
IN-113-LR,SRAD,<4cm,0
IN-113-LR,SRAD,>4cm,3
IN-113-LR,SSID,<4cm,0
IN-113-LR,SSID,>4cm,16
IN-114-LR,AAGA,<4cm,0
IN-114-LR,AAGA,>4cm,1
IN-114-LR,ACER,<4cm,0
IN-114-LR,ACER,>4cm,0
IN-114-LR,AFRA,<4cm,0
IN-114-LR,AFRA,>4cm,0
IN-114-LR,AGAR,<4cm,0
IN-114-LR,AGAR,>4cm,0
IN-114-LR,AHUM,<4cm,0
IN-114-LR,AHUM,>4cm,0
IN-114-LR,ALAM,<4cm,0
IN-114-LR,ALAM,>4cm,0
IN-114-LR,CNAT,<4cm,0
IN-114-LR,CNAT,>4cm,0
IN-114-LR,DLAB,<4cm,0
IN-114-LR,DLAB,>4cm,0
IN-114-LR,DSTO,<4cm,0
IN-114-LR,DSTO,>4cm,1
IN-114-LR,EFAS,<4cm,0
IN-114-LR,EFAS,>4cm,0
IN-114-LR,HCUC,<4cm,0
IN-114-LR,HCUC,>4cm,0
IN-114-LR,MADR,<4cm,0
IN-114-LR,MADR,>4cm,0
IN-114-LR,MALI,<4cm,0
IN-114-LR,MALI,>4cm,0
IN-114-LR,MARE,<4cm,0
IN-114-LR,MARE,>4cm,0
IN-114-LR,MCAV,<4cm,2
IN-114-LR,MCAV,>4cm,1
IN-114-LR,MDEC,<4cm,0
IN-114-LR,MDEC,>4cm,0
IN-114-LR,MLAM,<4cm,0
IN-114-LR,MLAM,>4cm,0
IN-114-LR,MMEA,<4cm,0
IN-114-LR,MMEA,>4cm,0
IN-114-LR,MPHA,<4cm,0
IN-114-LR,MPHA,>4cm,0
IN-114-LR,MYCE,<4cm,0
IN-114-LR,MYCE,>4cm,0
IN-114-LR,OANN,<4cm,0
IN-114-LR,OANN,>4cm,0
IN-114-LR,ODIF,<4cm,0
IN-114-LR,ODIF,>4cm,0
IN-114-LR,OFAV,<4cm,0
IN-114-LR,OFAV,>4cm,0
IN-114-LR,PAST,<4cm,1
IN-114-LR,PAST,>4cm,5
IN-114-LR,PCLI,<4cm,0
IN-114-LR,PCLI,>4cm,0
IN-114-LR,PFUR,<4cm,0
IN-114-LR,PFUR,>4cm,0
IN-114-LR,PPOR,<4cm,0
IN-114-LR,PPOR,>4cm,1
IN-114-LR,PSTR,<4cm,0
IN-114-LR,PSTR,>4cm,0
IN-114-LR,SBOU,<4cm,0
IN-114-LR,SBOU,>4cm,0
IN-114-LR,SCOL,<4cm,0
IN-114-LR,SCOL,>4cm,0
IN-114-LR,SCUB,<4cm,0
IN-114-LR,SCUB,>4cm,0
IN-114-LR,SIDE,<4cm,4
IN-114-LR,SIDE,>4cm,0
IN-114-LR,SINT,<4cm,1
IN-114-LR,SINT,>4cm,8
IN-114-LR,SRAD,<4cm,0
IN-114-LR,SRAD,>4cm,1
IN-114-LR,SSID,<4cm,0
IN-114-LR,SSID,>4cm,4
IN-115-LR,AAGA,<4cm,0
IN-115-LR,AAGA,>4cm,0
IN-115-LR,ACER,<4cm,0
IN-115-LR,ACER,>4cm,0
IN-115-LR,AFRA,<4cm,0
IN-115-LR,AFRA,>4cm,0
IN-115-LR,AGAR,<4cm,0
IN-115-LR,AGAR,>4cm,0
IN-115-LR,AHUM,<4cm,0
IN-115-LR,AHUM,>4cm,0
IN-115-LR,ALAM,<4cm,0
IN-115-LR,ALAM,>4cm,0
IN-115-LR,CNAT,<4cm,0
IN-115-LR,CNAT,>4cm,0
IN-115-LR,DLAB,<4cm,0
IN-115-LR,DLAB,>4cm,0
IN-115-LR,DSTO,<4cm,0
IN-115-LR,DSTO,>4cm,1
IN-115-LR,EFAS,<4cm,0
IN-115-LR,EFAS,>4cm,0
IN-115-LR,HCUC,<4cm,0
IN-115-LR,HCUC,>4cm,0
IN-115-LR,MADR,<4cm,0
IN-115-LR,MADR,>4cm,0
IN-115-LR,MALI,<4cm,0
IN-115-LR,MALI,>4cm,0
IN-115-LR,MARE,<4cm,0
IN-115-LR,MARE,>4cm,0
IN-115-LR,MCAV,<4cm,2
IN-115-LR,MCAV,>4cm,1
IN-115-LR,MDEC,<4cm,0
IN-115-LR,MDEC,>4cm,0
IN-115-LR,MLAM,<4cm,0
IN-115-LR,MLAM,>4cm,0
IN-115-LR,MMEA,<4cm,1
IN-115-LR,MMEA,>4cm,0
IN-115-LR,MPHA,<4cm,0
IN-115-LR,MPHA,>4cm,0
IN-115-LR,MYCE,<4cm,0
IN-115-LR,MYCE,>4cm,0
IN-115-LR,OANN,<4cm,0
IN-115-LR,OANN,>4cm,0
IN-115-LR,ODIF,<4cm,0
IN-115-LR,ODIF,>4cm,0
IN-115-LR,OFAV,<4cm,0
IN-115-LR,OFAV,>4cm,0
IN-115-LR,PAST,<4cm,0
IN-115-LR,PAST,>4cm,4
IN-115-LR,PCLI,<4cm,0
IN-115-LR,PCLI,>4cm,0
IN-115-LR,PFUR,<4cm,0
IN-115-LR,PFUR,>4cm,0
IN-115-LR,PPOR,<4cm,1
IN-115-LR,PPOR,>4cm,0
IN-115-LR,PSTR,<4cm,0
IN-115-LR,PSTR,>4cm,0
IN-115-LR,SBOU,<4cm,0
IN-115-LR,SBOU,>4cm,1
IN-115-LR,SCOL,<4cm,0
IN-115-LR,SCOL,>4cm,0
IN-115-LR,SCUB,<4cm,0
IN-115-LR,SCUB,>4cm,0
IN-115-LR,SIDE,<4cm,14
IN-115-LR,SIDE,>4cm,0
IN-115-LR,SINT,<4cm,1
IN-115-LR,SINT,>4cm,4
IN-115-LR,SRAD,<4cm,0
IN-115-LR,SRAD,>4cm,1
IN-115-LR,SSID,<4cm,0
IN-115-LR,SSID,>4cm,10
IN-116-LR,AAGA,<4cm,0
IN-116-LR,AAGA,>4cm,0
IN-116-LR,ACER,<4cm,0
IN-116-LR,ACER,>4cm,0
IN-116-LR,AFRA,<4cm,0
IN-116-LR,AFRA,>4cm,0
IN-116-LR,AGAR,<4cm,0
IN-116-LR,AGAR,>4cm,0
IN-116-LR,AHUM,<4cm,0
IN-116-LR,AHUM,>4cm,0
IN-116-LR,ALAM,<4cm,0
IN-116-LR,ALAM,>4cm,0
IN-116-LR,CNAT,<4cm,0
IN-116-LR,CNAT,>4cm,0
IN-116-LR,DLAB,<4cm,0
IN-116-LR,DLAB,>4cm,0
IN-116-LR,DSTO,<4cm,0
IN-116-LR,DSTO,>4cm,0
IN-116-LR,EFAS,<4cm,1
IN-116-LR,EFAS,>4cm,1
IN-116-LR,HCUC,<4cm,0
IN-116-LR,HCUC,>4cm,0
IN-116-LR,MADR,<4cm,0
IN-116-LR,MADR,>4cm,0
IN-116-LR,MALI,<4cm,0
IN-116-LR,MALI,>4cm,0
IN-116-LR,MARE,<4cm,0
IN-116-LR,MARE,>4cm,0
IN-116-LR,MCAV,<4cm,3
IN-116-LR,MCAV,>4cm,1
IN-116-LR,MDEC,<4cm,0
IN-116-LR,MDEC,>4cm,0
IN-116-LR,MLAM,<4cm,0
IN-116-LR,MLAM,>4cm,0
IN-116-LR,MMEA,<4cm,0
IN-116-LR,MMEA,>4cm,0
IN-116-LR,MPHA,<4cm,0
IN-116-LR,MPHA,>4cm,0
IN-116-LR,MYCE,<4cm,0
IN-116-LR,MYCE,>4cm,0
IN-116-LR,OANN,<4cm,0
IN-116-LR,OANN,>4cm,0
IN-116-LR,ODIF,<4cm,0
IN-116-LR,ODIF,>4cm,0
IN-116-LR,OFAV,<4cm,0
IN-116-LR,OFAV,>4cm,0
IN-116-LR,PAST,<4cm,0
IN-116-LR,PAST,>4cm,3
IN-116-LR,PCLI,<4cm,0
IN-116-LR,PCLI,>4cm,0
IN-116-LR,PFUR,<4cm,0
IN-116-LR,PFUR,>4cm,0
IN-116-LR,PPOR,<4cm,0
IN-116-LR,PPOR,>4cm,0
IN-116-LR,PSTR,<4cm,0
IN-116-LR,PSTR,>4cm,0
IN-116-LR,SBOU,<4cm,0
IN-116-LR,SBOU,>4cm,1
IN-116-LR,SCOL,<4cm,0
IN-116-LR,SCOL,>4cm,0
IN-116-LR,SCUB,<4cm,0
IN-116-LR,SCUB,>4cm,0
IN-116-LR,SIDE,<4cm,4
IN-116-LR,SIDE,>4cm,0
IN-116-LR,SINT,<4cm,1
IN-116-LR,SINT,>4cm,10
IN-116-LR,SRAD,<4cm,0
IN-116-LR,SRAD,>4cm,2
IN-116-LR,SSID,<4cm,0
IN-116-LR,SSID,>4cm,9
IN-117-LR,AAGA,<4cm,0
IN-117-LR,AAGA,>4cm,0
IN-117-LR,ACER,<4cm,0
IN-117-LR,ACER,>4cm,0
IN-117-LR,AFRA,<4cm,0
IN-117-LR,AFRA,>4cm,0
IN-117-LR,AGAR,<4cm,0
IN-117-LR,AGAR,>4cm,0
IN-117-LR,AHUM,<4cm,0
IN-117-LR,AHUM,>4cm,0
IN-117-LR,ALAM,<4cm,0
IN-117-LR,ALAM,>4cm,0
IN-117-LR,CNAT,<4cm,0
IN-117-LR,CNAT,>4cm,0
